msno,is_churn
HEqsT+YuvZW0S4ty7SBy9zZD5bEu4LEwfUV90IkpgmE=,0
0XEbqzuz+GRW6TYNMXM9L44xOKzqy69aNcgfQrrpYP8=,0
sMkuOGJYWc1HGnS65Zj3YCCbh+oAGEqQQkV6J7xyiGc=,0
D3OY8o+jXYpU0urXJ2pq/kbHFbuH1Gra7VCZTo6SqLM=,0
XxrIOqUnn/9V88MefraoDjzJ524XMNYwAfahH6sdxg0=,0
4idYPFNh2yXfuJmeuRQPwfZ/O/f/aRnpWcnGYS6JqHw=,0
gRTcOUoRhKs4izhxcIDYQHQW3rBY6sIuNSOi7nQqwAQ=,0
767+TnKAI+ljkga32VCLRSaktQ+3EKlk1qjKz6XQ44M=,0
gk8Hc5Jsi6rXIg9fOOWmZsFbMslVIqTapa8FRVveVXQ=,0
o1M2CoEazSVpnqqZ8xDg1w8IcHrs/dR+ZcqZJOFXegI=,0
TkcCFQoN4u1DWMJV31jjMohC3yZT4QsR/ZAynyasuqk=,1
mv/4RBjvNUmVazCqEhpiVv9JGzP2Gcf+2TaPOUF3czM=,0
x0stAKYwSx0dftO/pWJ+KK5IOD2NT2srzcOKHrtQlvY=,0
vVFJ+XgJ+4r6wcTTfXtJZC15+mkmiZi7VwloYwQbVQI=,0
38yzGah0o1u1wmptAmfyWnBEo878YHdDg8oGCOasuz0=,0
e84/dYPCtrHmYknfef4d/SR6Hxs4DJOGLV6sMxTiI88=,0
yf0hZzg5Ou+Vq4QsmyfcI3K80sKfhcztJ0zJBPalTXk=,0
oaZeubYpAyIfRHUpg738R3xZvBmJdZxzDjm87uEDEhI=,0
vTpwD/ntHvI4aK2OCf2XtCoOFAt7Pf5MQKuKoIyfe9w=,0
D2P58C2whq+EUugek4q9j9FBBc5QgdIcgVKsu+LHUtw=,0
TrVTeyEAOuIRQhi8txD80oO1Ma6NvGm4xbnyPwcqBXU=,0
y5jUX4hz4QsvDCRNFVEQO+kah1s1BZdsJ9J+2NlvRpQ=,0
ZViTPl4wLwXx4gVpSlTIYTY0bo4KMEimvG/aWCtLIwc=,0
62DFwS+fitDnqF2Hk1VvnVguCyL52RpNLT1OnCbkaHo=,1
H5wG8uhddZqEV4Q/p2FfX3/q8nmBAiYFhuo7ipqBfKg=,0
s21tAks7MR7PAeEC+8al2b3jDslq6aX5f27eCJ8dA1U=,0
frBk6MLgl5+pkNXSitkQTo0JgV0vFviPISCau4uviXY=,0
5jm+ts1KMn9H8cjKOPax/oQlJgahH+HNdrb1vj5wajQ=,0
wU2u7DtyfVVAYCaoP9v0w/HJQmaCWNIxfAsC0CF5nIc=,0
eIK+1hugMVjZFwFpNB93LboiyTI2CicdgAOPf2iuCEw=,0
oF0CeLefy0fW8IXLZ1YqmNFJOhsqI+8RGz9gAybN1rE=,0
C8TOKgNUrwPj7UtEf1hx1HqlebXt2Ni2HY/zzTgGSfo=,0
n7svCo+7+Crasv0Zpe3ham328AaoQeKKmwKcPWKFXWs=,0
S6Nt+B9fiuZFZL5Opz7xwGVJ3GYqeUpy/srrarn/Fe8=,0
B0IqtoUpt8Us/GJVC3Lax97tWmLWd3+MOAb3TlpJGS8=,1
HHJkAgkOUzqzfWcAcH//if/nUnNeBt8k3JaercDMdzY=,0
faM9g2gj/687gtIsvZEUIU1+zMrPpHi8O7ZNvYIto4c=,0
xIn7d54e4ye0k8zwMx+zdwWsgm8bGZSEEexbdQAzPeU=,1
cvaec2poGanaF/HnMdVobiAT5sLWidzAyuf0L/gNyZ0=,0
F9b4FxpICCk8hVHQC375d5chCtmoEmLKhd26MlamW14=,0
cF/iC4NKteTDR/1rvsTmVLEqCUH1luxFye+buujk820=,0
nGtVYbZ2QDcQPU3URI2+6JSw8FAOuVJ0HS2cGvRPLEM=,0
x1xeN26kxp22U3B4jbwSS3g6Hih6pahip0jm5Q+rxcs=,0
oKk3tkab8Cn5MjLh8uUAo91PaAPsNwyJFzwi5LVoyrc=,0
XnK/l3AmhmMmHcHbZ/eJbsErLEtOiAncGsS+NZHdb0E=,0
eI7l5hUqcfgX+TqUAJ/SkK5MCDuZaTvQNl8a9CYW6e0=,0
QNNzWse2oygD79WSMd778RjVhMR+8FAmpTeYM0dKSuU=,0
gWQiXCwuzSIBifu32AhA/S3rPMbO9TUUz3wanrFnqc0=,0
LABXbgoFB/G3t+ZbGMwtR6BArwBBx80pJ8tA1wgoycU=,0
pUN8DftGRjbDLM59YdBg6y0VVE4OAqxAEfzORkx7j8Q=,0
qTNdap6jMXtIue8mI0cmA2SYt9fS0WfTpTQWJnFrwSg=,0
UN4MT+vuRkM09lCb4vUWlqURhI9zZdJofuKG33F6nbs=,0
QaJeeMBMtt0pzlDEahuucXe0wDxyCEX64C6nmMsykOQ=,0
LYHE2JUQWw29G+z4aQKX5BBLLvBS2DEW+wc88zBwukA=,0
/KlRaX/RgoH6g4JNo3hTp4qbGy+BbKblyPn/oFJ0uzg=,0
jlfHvH3UzKVmrTPiXHuQcb5LcuzKhhLrZcO1Lkmw1Gk=,0
7PosMdUjK3QKaYuaIJErLBrv8eP5O41IsalP2+Q/hjI=,0
QJRBo/kAAVm0L6Acq+RhZUxuNGsWGVITQM2sqDlM1Bk=,1
F6iA+hcxDWo0XNNkFaK3M05Aocv2jAHw+XrwhhyxQbs=,0
xkTVS6cKNhOoUjHjDHzoua+m9OiUUyQNQswJKJUqlo4=,0
hFwaTSbOsoCYVuIqEUYYTOUNB3oWlmR4YF9Rsn2cUw4=,0
katmq1R/JiiSViWys8DOPVvAPybEf6gvWVZmsUzW8qA=,0
vUpcf61Kbb/rkupIE2WLGyb/p4jaiV8vMZGTxM2oMws=,0
CgZg69fxtFAC22s3tyVBp9t514putB2GR3F4F3+uveo=,1
0saa4rIygkNVSfNxUai93q0RF/XkOt2QXxdefGwXYhg=,0
yrr30ebaPF9/ptGn5DsvSn5TcDhdAp9qdFXYRFvyNf4=,0
BZKFu6knm3HpZeZc1gl3AGoV6DqFrESt/TVSsuwswwE=,0
xbDI2Sxe1Um0WTXIsr3MQ6dmsg7tmkAmjP7GXTBDtcs=,0
OAXcZs7yOq0/QgIzPe487yjkqae/vitEAob+S4tXaj0=,0
5zcNLIsEGZeC4NfYTXzbNTCJNQI21nv1JHEKWj0iQ+k=,0
M7Rg2l+MaiwMG34Rn+b6ugrWJ/GN1bKIw5QP4qGUoBg=,0
oM0YoJx2s0OjdMZ1aE6YTajdklFuDCUKpEXC5/isqz0=,0
uct31+pX0JKTiFm+lRrZ2O9EdHUK7GX5Y6bXrJ5c3Tk=,1
tkdhougAt9vgKsFWqGR1mf2GqQ3K2gKkgGxK42TV0Pg=,0
GlDIybuijRHQe2/7tLKk7M6lr/4ZTynSpSBLumULq2A=,0
POjR5HeeAzTXTPFWDxmg+F8FIrWg3qBxdoSqg3J2ejs=,0
NmgkWaoDNvo5cYP321462wOSdacltwm+3eBgqcs1JY4=,0
op0d5Qs80Y1GD3e5yxTuPuxPidcSsnmIODiQ601ySks=,0
Hi3U+fWTSB2YlkOq6Lx3z2lif+eCwhL+hODNDgInyJs=,0
vLz9BC4BzUwxqtJ975tvpIfj2RczRPwmTk0OIqlVAgc=,0
24RK4mXV7XoMYSo1cAyO4tt09+vRlg5g188FGJM8Enk=,0
3+epmaiJsbNSflPU+zOs/yo6omnZykJ8gTbP9PkDbVg=,0
ql5ngzi3IxPlW4GT49FvEDtrZUFqPaZCvUvj6vd/ObM=,0
tknuQE2bxT1zSsLUWTOQdQF8hsMU4kCP6S5hy7TGyCc=,0
lc++naMYZs4tP8ivio4JKrjehw1BRNdlU3HrXW3KF/I=,0
RwGuCyouhjHG77H3Tb5gWmdjmynLUS5Vp64XPe8BeEs=,0
DTw7oOxTDtFDNbMwi0m3TU3YbfKFKnqKvQsIJGRHQeM=,0
+hg/rYWEx6UYnoojumVmNZT7uMcOhhHJ9mnR8INhBhk=,0
tDRVgdtgcisv9UBAofU3yqZz+Hb02aMMnKcYkfL+KLM=,0
RFEV5toMVdOu0mxCcnEr5zes0xxX4OK+1+K0Gex0EX0=,0
/Qfy3+Lig16vrpWuslN6sA8dULmqN8VHYJ10/dqi11o=,1
9hIGdhq3sth21Hvt6uD97PAWkqfehMsHtoTasRJCX8c=,0
k7BO9qnXBvxN50YnANoYHs+k3Gv3Km75p+Ct6xlAyuE=,0
mDpAMmZEyXacDlJSAPbRXFqoaddL+kidFNRwLEroXFw=,0
Nmjn8/oThcSP/uC5BqaHa9vHOAnbYK63EY++kh0Fq8E=,0
d+dJTNKIqHWusOaJI1u8mMz+OYiLEunRgFgLLP2UL0s=,0
+Ee3Z6oRlCNX6Kf4vKcWHfzCn3IwOj1dqflnyk9NYzA=,0
aYA0H8WSmkbF2VF7FpYPhbHcP3MT/wOHe5L2hUzc8mI=,0
oz+s82FHkh5NE5jZVAAq1U6WsEeZR+083KPo149YllY=,0
P03wNaBM8DyRE7tQMHaWvagPDcO4cvAXnAEQ27Vfy9M=,0
Err3fq2BDoKqZQz7QQg8LfwvT9DZBabYjueh/eo+VVo=,0
eYUjqzHEX1PziSAuccoPRhQhO+9VFgE9+qliv7Pw2Cs=,0
Msfeu6aBTZYtYRpSV8pcRrSx6eeq22hF9m67m9AWemc=,0
KmF8U4WAhUHDnAvaHHtPc3MEUnii1tbIkj+du6woR9A=,0
vJPLY2Pjze4jHtpbIZhc5sc0giTD+0bylsMI940z20s=,0
YZQ37zbZojUAolsMHI1EaDXXlC/u/s5TpEQl8ZGkyFM=,0
vq6eClJsfRsx+7BXrb7nuVy1fiZmiRBIh5jsnm8fBEY=,0
rvknzLUKIo6lmNdA0sQ00GO11XypZArcbbV/7AhA4B8=,0
EsqMdIzDY1GJRinwvsGYbj8LHI2Bv9mBzAooDLgeZG8=,0
cpcY995jVxYzhpdkPTcLUa2ClBHHBT2K+8CZGviyXNs=,0
p9bwyXv87aDogAD3aLZ3hsxWDxAJjIjQdjqxHL29ReQ=,0
4dOPxWBXO72iZrUq6WWMuuMGY5xptX+w/jO0VW+9k5I=,1
bPKdLDGjCf8I/zQ3iwg5121AT+f/JtTu1F7CzUSH8Ok=,0
6YBgmoROirpdzFb3z77uvLxd1WdX4bIkbOasFVT/uWI=,0
+oQ1kb5/fQd334YqjeiY5oAhugwcJhbZeNTrkTIaHlY=,0
Pur4SVcUvjTfvQ8b+xct/lhMSZcZPEtSLU8C9tnywIA=,0
n1SsuQwhIlgiXd68tXnuzrHui2n7spFqf96/flfR80o=,0
aF/AYxLwAbn6x5XnCJPg5g5ZExC8HR/qjyRux6yUoBE=,0
/0tciaSTWqpweanPvhrI9NsCPVCeN/19kb4xjMMWENI=,0
Acok4oR0vZzOt0ye27lhzKyHlyJTkwYyA3QQ0mHtlvY=,0
4EQeixYKWmuA/tWnuUwwEhpXTUhy+2AzKEyj28n/sgM=,0
hJsAjQVLY85qbNyN+tERfx/mQNe/6AuMTUHFd6owfbg=,0
AK+m9xlqmjuMcQWOdNGfq3K97RRGi27myS4VJ4l+83A=,0
sj38YnUeK/VdLOIEULe778qCUYaQ18AWk+tl3F/kVYk=,0
YNB7QpVoBA7s4tGK4GUksgFIjzJgTZInQifaQpKEx20=,0
fV7KANbCeOMuN7I5Y1wv30VKLtnC7NwNIC9j3NQ53Ts=,0
l8M+oK4zl/wCg8ZI33UyzTmINJOh2l/Az6qlUSTRSuM=,0
r3maHwndxeQb+IrqWTp9QmdPBl6/I7tx4yGuUVBOu7g=,1
xH44eyFlTkRkBJslSi5aAvKt96aXQejdq6pkkfVWHdo=,1
RxWYh+/u9QBiLz+xPkYRO3kBh7dxc6urnss9Gbc2YAY=,0
lwnJ+X+vuhuYGjvaL2ksQBBLTz/9yDGmcF12RWYFOis=,0
g+YUOo8fe3xQD91jCn25XCcJHIow+SVTny205GFj4q4=,1
h2q5RmIg4owAT1zzuaABSHNpxa1IOc9MO2ZhLv0s5c4=,0
/ors+ToffCy5UpUWc6njNcueXpmezG99MarjTM5sFPE=,1
0ynkMliO0OnY7F80mb/9pTTkdXf9MXsckDjQ/fABcFw=,0
LMp2bgwq+5rYzeQseNSSM+uzTAd7jLUjFaRRZYwRQ2Y=,0
/UYz/X/yaX+OkH95klCIXgYj0K1OSaBZdbdzhtjOprE=,0
SYP5skGi37SSXdWQbao/S1iDQjti8gsYxuQ6lLA0gNs=,0
XL0lnmqKHWzU+z76R2vvt2FtLlqgWPUdLJaG5gSgTgs=,0
HEg6b4gSCoY4lIyzzibwBs2BJ5L+O5qTSPrFXByRk7s=,0
CBhB14D1oMV3kAgd3xOGMP9QcOCV4amtu2c6nef1zuU=,0
2kTAAr6xBB67Q+PixX4EM3dfSyROnFQzSgMKHXCqyHM=,0
1Um2iytJJkt6J77SLJO3OKMNY6njUapKCxd4Uww+GJw=,0
Bf6qbqBvz+c2Enyvng7WMup5eDeDjrH8eQIHaXdwGzc=,0
QT4Yi/Wdc/6UzE4F/ccDsFSsC0C2vzsopwY6KHqVsCc=,0
PexIDop4JGISjNRuYxZ1I1T0VZL0p/XojWggKPLOiqk=,1
OPFayw71L1aaywHB3etz68sMWvI9rG0yY1URX5IKvGo=,0
/uyisCj/ZRruTHQkjWAjFlwPtKNFJ9RAb45vCiMFt70=,0
46tZ0FpBzHr99BkSO7Md8feHfT6DYpvqZfSLzumhqFw=,0
LpjemyAdDqE3NAhGw+kwLjBkYqmpyOVXhkYOka+sZ4I=,0
QyC8rhCmFKNqkkcknH+UyC61jw9hAtwAQLdyLklHHks=,0
Dr6a/mdsr/UlR8L2aAHHUrXs/wTmR8VIAzTto3slFKA=,0
X45MldcEmqBX1C5PHA+OgpMCN23zUq4qAx6ia5F8Qs4=,0
ECYQKCsFJ+XaDmJJwbiKYd++qUZ8Q9QQ/24b6fkE9kY=,0
M70pXdfMEBi1cEefDPIpsLCo53q5vmGYos3aE05e5Z8=,0
vUkyp/ulO2xXOfu53x9dJa3bw/eoqya7PRCOIv3O4ho=,1
UBwjMb16ZgitO8hkFPgn7xGeYAeZLAiM3qI+zWRt+vo=,0
mPBcB9e9a4mCKESv5xNOjJUHfRXYPAGn3k25tCfQ3cg=,1
SebTwnVwy79m/ML2UF0QCv7kNY+2+dwGXa9JTAcgwF8=,0
RRbW3etFIB6qjrKuVcr3JqJPXmRl7kpgSlfj7YVA418=,0
KGtx1jtmiJAzidyjhawZmUT55Ts4i54rKR+Q1o2gvWg=,0
ZDRPUiWm7V3BU8zQW7dLruthXvu2ohNqWLF1CyXoEu4=,0
o58LUITpTQToJipGtKS0jwfFtBlyFvS2ZaPSljFxMIo=,0
htOsoyXXQ04pqDViKsvIInlNmxfM2xEHqMpczCFPm9U=,0
5y4DVdRhljFrKo8g3MACtTzyok+qRb5PPbS2QkQgBFM=,0
KO1Xkvhrt+G4m19EqmQG3LyeXX2MAQOuDeOdIe0zuoI=,1
5+hSAh2o9SWo4HB4SnS7kwR1fw8zwp4eyh9tpU+6rx0=,0
2Q/Vmq3c08BgAOIEZFhK2hajiMp49SgrBh/zxX2I734=,0
2szjktMOeatsu7pY6QGJg2LggY0tDehhuG8aHdmdFbg=,0
+WXtPmt6nRVjhvXJFtfD27Exh/AoE7ATymWnMDkmmzM=,0
cpyPFfLt0Vz8wLZ7k6dMDZ4krwT6NKRO84bC22PbYnY=,1
tGi2I5yB/XqIbEOmdnR2sytiQ8NlJL+WtLxeZFHAlZM=,0
ZXMaHGeBE6WyndJKsjEwJFMi11goXdBCyuVZu8WWrpc=,0
aF/3bX51Hby9arLYty1opRScaDZ2auNBI2Ve1yhBuQM=,0
opLwH81U0uX219Dnd/tFAb8Ia/ETGfhAiNbiM28LOzc=,1
7rUO00YW8QyE3hOr+m1xXJY5JH6sB1AXf2swDN2D9BU=,0
Lb9gdGxFVBPd6yH5P5hvv0UiIB1zpFUeK9QTvIqWG0E=,0
7aIZEGd7BCI3nThhqUlUTy+tZOopXfir4kYTj3JJsRs=,1
YJN0fAnW8eMtp8XO71Vgx2aU37Ti7T28V8RiwchZlK0=,0
T+BQElFXipozi4tNEv1PkN0ZU4QI9rgsG7cJt1g280U=,1
7ZVIDvJKZNaIpy3zjOd+FWKRS6p6+jatYxHxtZUtku0=,0
IDbR+YDetKXWx2xBWAp3AWd0suEBL7ph4SdJA4CbHEU=,0
MaS16lpCBFX2V3zrI/N8eeY4ioRuXZJq5G7Mg6gDc7M=,0
XpuhEwqQU8SrV//6WjBwB1/O5Tk6AipCtAEXYmnut3Q=,0
6CopZ3y5gyPmbYm+Phc6jIOjYh6HsmathhhcACTS21A=,0
uo0IYTf4d1ZvfYEZ3zDu72Mi2xIqk6XhIpht4vQ1xG4=,0
akmKqTz5SkGUfYJ70QcAnZ3Nk0IjwC+dx35n21DaUQ8=,0
adsv8HE1j4TDcnG79r5Scz3/d563+Hn21i1Hcj7Yb/U=,0
XWlZ7fg8pDfmNy0ksiNMvCHw0U98mpX1EJaWJgAmKco=,0
FwV5kZUKBaQrYGsqZbWvwFst3e7AaTeGoOpiH6h2PCs=,1
N8WeykgkAga86rKio+5tKvOIG/24c996pykxGdcCdLQ=,0
AdzZJEwmf8fCefvj8An7V9Zs61RU86TInIaCKLm2AoY=,0
RSX6RNq5xRB6TIvSnIm/4QoX8UP0K6ENmz+kuvQVcx0=,0
G5qU6a8+5DECVs9dZ9Gs/qr6zUsrm7VR1AGPQqAxbQE=,0
kZwYuBf4ePWgGx80OUOsdMfexGHSD95wH5pZNXxrK1Y=,0
q8YYn2bAOSYzdNr12mjXIiERToS3y6tl7cqcZHsOAPg=,0
X/FkHwummUY1SXbEJ9VCNlwsUTHJtXaldmQVxAyVqzY=,0
p/74S2+bttcBjxmtOoUrw/a7K2tCZIO7z2rlByZXmuQ=,0
S487VkeK6tw7a3thojR62iflKjUnJMc8FaDSNrme/KM=,0
E9T4OLU8tWZmK7grquwklkNEATKcUGV9K/Gwl5BdNnQ=,0
yBaj7h6YIKdOrcOKlp53oovjbnLW34yI2/i7EJatiVk=,0
89LcWP5uXJ0NGrCA6zfZIiVqhpfEs1PBJ/Qfp8B3Gew=,0
aVgHJrtCe6gAnE3v8mkzRbgxj2OlvJjrHjxzgp9YrLY=,0
JEtqzJCbMSirQ/nGCaj/w61O+EHsSARvh2xFFUlyS5Q=,0
Iev0EcwYTb6R4joq6Mfwpg0kXHg4WOtfpEIA3dGxWkU=,0
LqhML//LTC0qROaM63vER0nMvq6d0DVVGV9B/4cpXJM=,0
GBwPoUMkC8MJTN2C/OTvYo/a2NM/uuJSyyz0urBdCO0=,0
H6+ujOy88Ug+e8m7n55AzRkMcwY7rlKuPrPWh6JUCUw=,0
F3KZzxxVI/tQVaAtMdu9YG2ozTZzhkiQPXyog2s3xBw=,0
rrUq79yWM5AQPwoJBBYI4yrvkD+UwP+wR0ti2YloMFc=,0
786FnZoElfP0OmuUkpBeFzRZ8wngTmZ83ojdJ8O4/aM=,0
oq4O3ME0ZFFS1FAujJKGS7D1E9Trs9XmftzcG7JBYAo=,0
N7T+oxm+FCiZUGsHfLmrfa0dXUeZmGnm2tauyB2SMB0=,0
cvsbC6ficxL68EPptFLV3BUu6LyyQYXjqmCIDMQ3rhU=,0
fH1lefAHUU1rSybluU6wb9jZBkElSxabyw58JnxOgic=,1
zJWD+TKP7wyL6Zo+HCZKoTiOEcAFg2C7fXu4R1WAmPo=,0
S4V5+1E9qVpzQfsITHofUKnJhtQdJVgNcKnp+/CyS8w=,0
Z/8G5lR7bvtaH1Rf0BwNmjhoMbuJN90P5hm2Yty7a+0=,1
eqZ3ms7P7iTrfIpkYQXz6GQTtdijQqzZEaesnSoes/E=,0
wtWY7CWhv/ByP8vyuS2zo8k4R99LXSxpkBwAWvr6AZo=,0
P4mo7QlbqOevg1lq8vVR4pyTQaZ8Lq2sm4KQOwQeR0o=,0
CdFRcanPsstKm4c4iSfzZmlpzaZXX+Sy5H2Q5+I9Y6M=,0
IBbA5t9fHQX8DrlA8PdjBl7J1TFjpRoVMwCul46NMj4=,1
joFM7J18l0H8kfR8H7ey8Ot4Ux/CiG5pMHP8FHUjrTo=,0
2SQ5gPr/U/tS7Jq+GT4DFaj58KGvHnFIHCw+yQGAHXc=,1
THtPqH1Xc4LzaswIZm8qFjduRSxQWqEHezxtLCCWS8w=,0
msJh+BGSayl2NMOPIc7sgMOC8WNHO8r8qnK0E+Ea5Og=,0
0iiAgZnO5169TWTXP2LfAfRgJxEU9tZ65Hd+MOWBSN0=,0
u/kM8qspuNsOqmIl/p8xbPR+DVXdIq4c377mBR9xERo=,0
3DQ5JUTMVx5qBEjqKn522pCoz7v2wTSlWtzPXMK0T8M=,0
HdhywV+dyItEcJ/WlZPUqA3ETcQzYG7z3T0IEerjWHo=,1
JhOA6Pvqz8q97+4yTrNMdYxE6EsRo79sM/by92GUJ1E=,0
VlECprB8EYbeAYWCUm/7UtAP7D/d7ESBv93Txrj45AM=,0
hKzm2PAhYc5yfGYV3pvw5Nqk4CAxnxuTHbzLbf2Bqeo=,0
IJ7jlvZozb78o5xKg4wkB9n+TVbnyixrtgekoTn/UX0=,0
A1oxCty/htJOm1aPB1vFZa9TmIVE9v868wlIZ3aHBmQ=,0
G8kvzZEdpQdmnpnp/i7mJAZKyt7Z7806VK0LKdput5k=,0
Qs0v3SvrR+IIvxiYEJhO+FaGdqm8FTdZRa/LDFxRO90=,0
MPxi7XWzed0m4FXQJIMdM+yqlSBTt+obUwbfGeefai0=,0
8SNLagOW0zFmT/6+KD3FTZpo7fsNEQ1uSnBedMSb8F8=,0
N1058G7grAK2EAHn37VT9UPHCwXIUToxsCu7eprGGI4=,0
J6ODACdWMwNOBTXpyXPXfWHAoZdWuxVP+v89JkG8RW0=,0
rJ6GslfhjLYntBOFPcCMgR1SfQKBSIo+xZ1jP6rCG7c=,0
00rP2F1P27B1R7rXqvoDkU3m+eAhe24PwG3lLlRXeJ8=,1
PWjrhRUiOVsvncTCALYKY56F0wFq51pIOebfvglRWe8=,0
h5YUDYB3IdyxNw5EDld8E+AZqKPERFyYTMeOoY/1a+4=,1
wUsNOx05CMFwAe9eptkvRhEQ9VZwoDPWTzVXGYZGU/E=,1
zrGBbO3FzG4qg7BZqTlfHFi0r6wb5qO4VIkbBKUqYRE=,1
8M4H4nCYIr/c0yNq9cWvtx2axhWHnt0IvFKQ4CZpYVs=,0
t5kgIQc1TcpmOF6CIrPscoEo9Rhbr0JZt7umpGYDHe8=,1
ha+d3a8qTvI3RwdQ47SVL4j9XHYrEQ+Aq6L4YcBD7rk=,0
I8fSMRMqBRHYxZicnhpwnWmaEfgH8OgeMWEzs9n1CUg=,0
rLbdBliPmfN+QTTNF51UxoLuaIe2KR893M8Wz4quM+s=,0
ZY5fPuax0WOmTWVXhsyu5mggOLUC2T9jAh1PRmAfhR8=,0
7pLEP84pIckNW6zhB5mBrcfeFnEYkjX6IKQV+AThAX4=,0
K200E0BB12h/r7Lj1/EaRIYVgrdXxiPwNonXE2jGe+Y=,0
spJlowY23RJ7MMulVn9jCjgJLKe0qD1sPbXAeLU+0f4=,0
LzHWlYuEkqe61rlpXXJyPH61p3aHg55A2xDHzE2A5yI=,0
BcmPKHXSNYgbc94BV64vBUlcNP/egm6s734bl7h9hgo=,0
JlLrNlXfg3MghX2ljokFBaTIiDh/RssWEr7TV/0T3Fc=,0
7nQ6lNHzYaK1e8UQb4ZQus9NjvxZHd6xaImYcY7APn0=,0
OW7QvwjtJSgntI8epuYDmvu7ykNoezY1zqJ72i0uQuk=,0
4SFRWhHwNlq+X/CEFVH04wsvfwvWJsUHwXp6P8aJChw=,0
jf0JY8WPwinQeDzmcc1+2fr7OZi5utu1hVUVc4wEUzo=,0
kVFlWNP2QzAtVPoRmvdTGLg6G5H+yUKHewklJgbIAdU=,0
yRlc7YdATz1dyW3+0SrIUGfVPh7DfKRwKugHXZP2+Qc=,0
KfaR590JDYCLU8XADba6btK8x/Y0gBvLI+lrlUNPXkQ=,0
N2fGeuznu7vxJ5mEIvewgf8tgaDzDLTW6zOYhuT8lNU=,1
mCf4o49ElYrdtM7qNTBdNTvwb/uebp/Bs08wLkWKleA=,0
Lg8WObnd+xDN2i+JXNLvrsw+wbzDy0t2Al4Tn6SWJ2M=,0
ZkvSIS9UvFgGSrD/v9jiZk3LLbtMPu7RgJe85gwThT4=,0
4DgaIlvFkixmC57BCV6ENSODxsA+QeBOtrRaWRDAC2I=,0
aMbYFNW1a1Ed0gTQnfaFih3L+h8fUMjrBd6MSX34b7E=,0
JV9Dcolu7x7YsM9crV9laH9/XzUmBIQ6RI6+TS3Nyag=,0
ndI5gut7apuct9tZj0fo9jS/Ct/KMxkAgw2B/gDOImg=,0
y4SgezmD7lJCE5po/9zEe2fRIE1X07ywigo7QTpSWqQ=,0
0QBt4uW5OYxCu9FIPCilNjoG1t1psligmFnpi05bIwo=,0
FDW6e1NENAAQM0h9te1AUrV4ZgUIdwq8ICNlSrp8rbw=,1
w2VXWdzwOIvFRrRNIHkwn+ImnKl5ZhYjAenahozGkV0=,0
IXXyELRa2raJtt0l7WaNMs7cieRjpy0ruabJBmC6ncY=,0
hGdz+ILepqx/dDiMdgzdwInjIWWfBtQV0326Mnl18nw=,0
DOwyW4q5DD4lNbLNMyMEWOxGcpEwbOZy571a+2LRiV8=,0
L4O9+RUiP0poDAhpXEVpa7N2Z5Bhy9BMY91bqOO0pdM=,0
xYD0gO3pJMQOQ4ul56l1rGgfsKomHLehkg64wKi9/cI=,0
daPHZE7hiaLhs/Ro946hQGtGJtEt8X+1tHmHV6VnnwI=,1
DmgnvQDTfZbbWmD/wYaXM4ECYtgkg70NgiWyY7Q0dP8=,0
eXS/K5sJC+M4JLJO5viyasD97l9lTec6qCth/4GdqHI=,0
gpWHzEnpXAtiwfy0b8x4p/ZxoF3mD6oVftDr+XKxQpk=,0
5KqKwIsYgdqkiL3QWvaluRArGtXFV+Neb40GiTWJVSs=,0
OVMOTza8NZONBhGwtb23CngbeQU8go6lztEpHhRurPA=,0
LsHN2HKepIPNhw7Js6SmUqej269en1Amb+vYMRMPAy8=,0
TuagJbpsecHkQy22ofpNyPRGAGdehApMQlwuV/ACcCY=,0
lCYKf724jhZGyjF07vB323kQMCUwLoe4tSjxHWOJ/e8=,0
UjIz2lfnvVQ6iXaLxqE54oOlZzz1zHgj7CiVS1InOYM=,0
42gLaUdCF3njtz9aR3a5Jb9PE3szAu6+oAWMTp3NfkA=,0
BF37I2vtFERVGe9716BYzGS6VCjt8e2ZG5g2YJ9RrVY=,1
7XBbzG5CXIlcz3spjgMJxKa2EMUvTMiG6+d2s4XGnlk=,0
FW6mJFF5mCNgmaDCHyM6PXNWH98JiZvi7eUQ7MWam8s=,0
SycOkidAS/y66OF399ECiiUqYAaMQ9zMO2TG4R+OOw4=,1
lF7UNmlADstEm3Hor2sDm9PQju+v2TOlC2yEUs2kEV0=,0
dGCZ8XavbUgRXT1OJb4B8V20ZXpMZMozC1eqCLYY/9M=,0
YIvGR9HCXqUMF1WyWM0Fnyi4+jh/Cf8dP1mlyEVALVE=,0
lI+KUBLdleaHaWHpvdXmyisecrrac3QULZNnAxT0CSo=,0
BuuU/U+OwEIpTux74hn//6vAzPffgQePS/0QrAs5K44=,0
Ozw98kZjWFLh3aY8ZMstc2b5pizf3n1m+YTSnAKUXv0=,0
dVo8zlwAbcyU8qj+s5AOZS+SuHZHeoiiTuU3xMaOQBQ=,0
eXFfr1Hwt1woaXAdDRdUJTVCuPjqBv2UUxHeIih9xlM=,0
KueO8B5p0A5AZXKT7MlQ1LyRoIEnxSf7rGJAxxCRCh0=,1
w0LqqEyyHp1ItE+DPRTcuDzmGNGwpo2veFYKI0DKwGo=,0
/G4T5nonEIgEkLvFtlelpjH5AgHcqWRa6qJRqhgzEq8=,0
a7qM1AKe67XogckRKSU/RHOuuemrXTZ7Td0DVyHaZ4A=,0
