msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
McCgCImjNrzzOUMOoSJgWMmJF3CFLQC4Xd4aVHdroYk=,38,30,149,149,0,20170202,20170304,0
ezQhYQzPBwrIyxkqE3lkvoEFYfXKx9p7oNS9gOcm61A=,36,30,150,150,0,20160204,20160305,0
npyFVBNupypp0pbRTkm91RMnjFED8KmdOe6N+0ofkw4=,37,30,149,149,1,20160518,20160617,0
36ecuIC4HzogyuUt6Unx7zELkjZcTeQAqkhP8ULHXMs=,38,30,149,149,0,20151007,20151106,0
auaupM8cIeku7idkhErSiD0EZ1mmYrqlKPFOc9Rqo2A=,41,30,149,149,1,20151021,20151122,0
Q3oMOf7QLNeOTE9CVzrOe9/98nw07XnvIGwJjmkpsBI=,37,30,149,149,1,20151022,20151128,0
fiUApm0bnyJrbV6C2cHRn7EKolAUby+ke+YNFTy7KNk=,38,30,149,149,0,20150523,20150622,0
Pqoy/cusR1JwNbEGPnbHwClSw8LQExDGlPwv98B/FTw=,37,31,149,149,1,20150516,20150615,0
7jRHLCQ5dUFhQP58M7OOVzXmCoTcAKe6N86x26ChRpE=,37,30,149,149,1,20161022,20161122,0
U7Kw3kLDG10kAOWm7NDdReGNR0u2THJcq4ZOKB6cUCs=,38,30,149,149,0,20151122,20151222,0
IrHllJ7LGnnkV80kHmK0nL98ws9zkkCufiG5bB8pFw0=,27,30,149,149,1,20160921,20161020,0
16hZz6lyeo4CsrCWM4R7bw8Cff/ndBrJUF/rNy77RV8=,40,30,149,149,1,20160317,20160416,0
icYM2FBtiOdlpDZcJ7BigqZlc2U6kB5WcGIKJqgO5K8=,21,30,149,149,1,20150930,20151114,0
vyN60YWNe5Ao7E1nlp+IA8jxEeGOMEKFg2rg2kW9hPM=,39,31,149,149,1,20150228,20150409,0
fV7KANbCeOMuN7I5Y1wv30VKLtnC7NwNIC9j3NQ53Ts=,39,31,149,149,1,20150131,20150312,0
/2hpwlez/AzeJCyOjDyMMVuDDpyDb98Zv8+cHXC9Xog=,21,31,149,149,1,20150331,20150526,0
tYM11d6hwsHDGywCgvFp4PCpb5z2ndl3siA0O+07oos=,34,30,149,149,1,20160630,20160731,0
a4u473YEnLQTHVJ23gIHxW7OTLbCS7Zw6V4MP1/lEB8=,34,30,149,149,1,20160630,20160731,0
KmkVcbwBl8jQAeFr42PQb5C/bBULFIyqG+0PIWbMVJI=,39,30,149,149,1,20151102,20151207,0
HaKxxjeRtkdfmSDub5gpPl3O4N6DlFYkq2fdItGd3+E=,39,30,149,149,1,20151102,20151209,0
8fpelYss3QIn0lIeX3z7Ut+IOuZPks5WkFx+Va7Xk30=,29,30,180,180,0,20170209,20170311,0
8KhZ2Kc51aR/EnRbO5sdP0+h7ZmKGzB8EkdYvpLkSfU=,41,30,99,99,1,20160606,20160706,0
j3rRfCbLlibWQgOl2+Fq3qICVaBNSDivZ3UHgzG0I3I=,41,30,99,99,1,20160722,20160822,0
ZMdUs7BtRrkDu003e3sdqDKdpka94w2kxd/P6ScPtZk=,37,30,149,149,1,20160207,20160306,0
uRIGZEE2hXPo/p4wfk59lhOLCasOu0bqSacBowEI9+c=,28,30,150,150,0,20160212,20160313,0
OJQE0GcIq6o+Yp4oSD/Jyq2rHqRYES5696sXrdYG49g=,41,30,149,149,1,20160119,20160530,0
2XFyyolXJdt62xvT4n0L8hpflfNroe2r9O63WlVnndE=,41,30,99,99,1,20160620,20160720,0
PImUGnSvxyEe1arGJcdLR4GN5qBl0/61gcURBuU0Cko=,40,30,149,149,1,20160323,20160422,0
5qsLR1meqeqqbfNgHsvJzlNF3wtln2WQqqToUwlGmtA=,38,30,149,149,0,20160609,20160709,0
ksOGfDK3XQnmG8YNRtHT1wZyq6SQQhxESLwwyt5xtZ8=,36,30,180,180,0,20160802,20160901,0
MDPBYx0uEMympwcv3kxn65pVn53KV+z+ddol4sC+e7U=,41,30,149,119,1,20150214,20160711,0
+24oRR0IhLvz88JFY0JTJrX/HqcJTn+uqQ9BrWrX8e0=,37,31,149,149,1,20150107,20150208,0
cEveCommeLHwtWVyvEvKWGZQO7P9SSQi56fQjvoRAJs=,41,30,149,149,1,20160717,20160717,1
tIalME+8pZ0Y+PuBlxBfGo3T/bsEdNODEM/S35k85RM=,41,30,129,129,1,20170222,20170323,0
eAQ76Zdx3q6mUND7i/C33YEmwizIEXcGQFydZU+efTA=,40,30,149,149,1,20161221,20170120,0
WqX6I7F5CgBPsXnzKXaIZZYPPw25RapNYzv1bU5xnPc=,38,30,149,149,0,20160318,20160421,0
V+Wja4PTKdthf6u5JcMIFFcmCwJ6oI6VRcAV3PAW0c8=,40,30,149,149,1,20150616,20150726,0
mdCEb984rrgZHJyR3aNtxXVW6mU1dOBUzBlNItdy/oY=,36,30,150,150,0,20150909,20151009,0
FZoeaLuyp1qbR5uj27p6Hz1MMBYc+6/UqbtGFqc9fZg=,20,100,480,480,0,20160130,20160509,0
Ck+crPOhAoCXi5uAWe0CcfoPJ1rLG73mpXfd36waajg=,34,0,0,149,1,20150930,20151031,0
f9HGH1MXwuer0G2ncJh11vlxCAiMyyiqI8he2I/BqNI=,34,30,149,149,1,20151130,20151231,0
a0MhdlLc0YEgo6UwEHC5aaG/JdIrN/5tNak7J2mu6Cc=,33,30,149,149,1,20151130,20151231,0
IG2ENLn2EYWtQxuQHg9wPypt7TVvptJEUCgtcqG9byk=,41,30,149,149,1,20151231,20160131,0
e84/dYPCtrHmYknfef4d/SR6Hxs4DJOGLV6sMxTiI88=,41,30,149,149,1,20160225,20160225,1
FnbjKhOcnktn8EWwHFABRsrl1tLT8hGfL87PM8AZ1eM=,40,30,149,149,1,20160619,20160723,0
iG6pDtJdtYKV80rYEdvfc54D3Cq+EKSvD9uVa8HKJPY=,36,30,180,180,0,20170206,20170308,0
PCFAesBQJ4XIYxtsg8gvLX32lurt5uw92K7zlQJqIhk=,38,30,149,149,0,20161002,20161101,0
ic3qgbHrKJkmHn0DZuuaO/8/ImFtgZ+FNqmXBSKf3eE=,38,30,149,149,0,20150903,20151003,0
VO2df+uqLMj4OWwjOR5adkYCon8ky14TnFj5aKHPLIM=,37,30,149,149,1,20170225,20170324,0
N6mkuXlBsvfjcQ+HQqxlxF35YpjeBft70segafmS/KY=,37,30,149,149,1,20160717,20160819,0
foUUdbyq5RNwS/14jf6fD6YkTlP2yax4N3N0PXCNNW0=,37,30,149,149,1,20160819,20160919,0
9w7Ck+Vu1wXy0XcsciTmZpkworVlBOGi4jl4yDZS3CA=,31,30,149,149,1,20161031,20161130,0
jM01nURfKvoNWesCuhd8q2YRtswnBoJgYwnqqmAab58=,39,30,149,149,1,20161031,20161213,0
op64vOl08129xYhd16uOrUEHb8wZ437T16rUhNlW3CQ=,39,30,149,149,1,20160831,20161021,0
xG1bjTg+9vYFxFZ+2ui4yQ7vsvA6RxDvA5k06GhRtBM=,33,30,149,149,1,20161130,20161231,0
BWoEFOWMlBFpRX7Pk3TMG6IVasmR4XGmY9MkGqT6Rc4=,34,30,149,149,1,20161231,20170131,0
/bjXNJ1Qm9K0e8i9rehcXo5+AnqwSIdSenmv9t4h1pQ=,37,30,149,149,1,20170101,20170131,0
CxDDXtH1uCcL/oe24yf7mBczUMezOR8QGqwe5rO5zLw=,39,30,149,149,1,20160930,20161122,0
brziSWgRAVz3Fq2BjyWtjie4vBa15bfeRxmFo5YkeRc=,39,30,149,149,1,20160930,20161114,0
DuoVj7GebcExPU3G1c65vZF97PfZWaVuD7k5Ed7D7Mg=,34,0,0,149,1,20150831,20150930,0
+46uG3KPXTa0hMCulBRPbGrJV1RTpMdm7l4yfcUnuPo=,34,0,0,149,1,20150731,20150831,0
THtPqH1Xc4LzaswIZm8qFjduRSxQWqEHezxtLCCWS8w=,31,0,0,149,1,20150731,20150831,0
8EFJz9gFA1GuCGay1XHHt06teLPvobwuAwfAXPzjifk=,37,30,149,149,1,20161208,20170107,0
/IoekovUvspJf+gIroBlUsseRowj7Awp+QagQxEnDO4=,40,30,149,149,1,20160313,20160413,0
imS+Ja1sneVLMd1YjGReGTh1vtvLzip7eZRX1aYiMFU=,41,30,99,99,1,20160627,20160727,0
TKj3ldfD4G/lye1rPuhonCAPR/AP6NXk5hMErNeTz0s=,40,30,149,149,1,20150924,20151026,0
7XISUxElk5+QVejmzrHABOTM7QvTMJgn9xjKTIqyYRE=,37,30,149,149,1,20151003,20151103,0
GSCe632pRNNExiA1SMPqt74i/7X77t9TKNCLDw1B1PY=,41,30,149,149,1,20150405,20150505,0
ENvyQjMWJAtpnlcU4i1n/Nr//UrThjdaJJ/4G67SSLw=,37,30,149,149,1,20160803,20160902,0
3m4bzfXnorwFqItWvu70+5GrSTP1Xu6IbrThrLEMq6o=,37,30,149,149,1,20151105,20151104,1
W32AhlDzENsGutlh+gQhlpUPTSjCJjF1Y5shfANs2DU=,41,30,149,149,1,20160726,20160826,0
feFWD5HStshSB52aRuForFKOPU6YORdbUmGn5xdxedQ=,40,30,149,149,1,20151019,20151120,0
6TRDJ2y1G/qeVG8dIpUdM879yoITQTMPDVCBUTRyBLE=,40,30,149,149,1,20160123,20160222,0
V+Wja4PTKdthf6u5JcMIFFcmCwJ6oI6VRcAV3PAW0c8=,40,30,149,149,1,20151016,20151126,0
UO5LUHzmOnNNa+xSt8rlTbf6+uTEhcQ/yMWHQFPD7Kw=,41,30,149,119,1,20150706,20150807,0
vF02yLgXMlinySFqnSJ4zSgHWLDtBSf3R0Bmp9WE9TM=,41,30,149,149,1,20150804,20150905,0
/rE0i7EYzO2lwErDQ8ivbaWums8BOnXUF8/aX1zH5JU=,40,30,149,149,1,20150716,20150815,0
ah4t4nl8bENLs+3+OWo0uoBOGJgRvQfSzvZs21Xemzs=,39,30,149,149,1,20150930,20151118,0
ZdkWA0r7QbN6FsdrbtXzZHsyDq46tmaqcsrdRvx8M7Q=,39,31,149,149,1,20150331,20150601,0
B6EFBVInxOMTMlT6BGxHpfCTwBCGyX5wSlB+e4cBp+4=,31,30,149,149,1,20160531,20160630,0
js7qSa5jegVmLHXmg/fgYJBKzCXkkbH4foyfO7+j65M=,39,30,149,149,1,20151202,20160105,0
mBtzF2KFubTUKllTxzAqCasVv1b0KpbLcvNL9IaW3Uk=,38,30,149,149,0,20161124,20161224,0
3TggGOP0kIoDYt2cjweWzkJ2lOX6ULTz3hJ8fg9qYIg=,40,30,149,149,1,20160916,20161018,0
MtAbuztTjfe0rXlS9OGmC/+1TYo8dOo0RHqDys+E3M8=,36,30,180,180,1,20160707,20160806,0
ulbqUvEc9P1pBsFjGFXD0/UUbsWbccsGBSgLCYoTuJ8=,40,30,149,149,1,20160216,20160315,0
wGj5X6p9Pn4jMfbpG8nKU7Yt2fGPDeY0H21qMkgo/JQ=,36,30,180,180,1,20160928,20160927,1
TffEUKo3C6DUHy153jmuRuhIe7pu9zq/WLZwOiPqsH0=,40,30,149,149,1,20160503,20160610,0
wj+XVwnaJq/h3wl3qeoeQ1YAA5R8z+m/sUFsF55WLMU=,41,30,100,100,1,20150922,20151022,0
tmjIhGPJ6RG94s5W2WpLPJhsziq+lvJZ+0qHd1Oj1Vw=,37,30,149,149,1,20150905,20151004,0
Tv1gPtHt4eQr751DPR6TMD7m9UbrVJgTMAN44LZnje0=,41,30,149,119,1,20150723,20150824,0
RD1syq0+Inj9LV4BGbNkvntpIPN7azCg7DHev9MlUJI=,41,30,149,149,1,20150618,20150718,0
txMzsi99CGxNtanQXaOWFs1L9awInzlAzg+wSTHwkcY=,41,30,149,119,1,20150126,20150610,0
TdlxToHOHtGjnqzNf/eJOISv3W7jJpkqXepqqmASvKI=,37,30,149,149,1,20161103,20161202,0
9E9gSarA2SZbSvB88Z8WdRvQmgW79REpiLjM/L3VDKg=,38,30,149,149,0,20151223,20160221,0
xE6lG1SKuC1DZSOjsGHhFNFu0GhZ+PCbjtpBxO3YcQQ=,40,30,149,149,1,20170225,20170325,0
8N49zUB0SNxTm0dmDiMjaGxHt6K4guO/rBZxmikZcjM=,36,30,180,180,1,20160824,20160923,0
LTQEd8N2Jp0UE63cZU/p/L9YAqIGdJsfz9pnCIjR/4k=,40,30,149,149,1,20151127,20160102,0
DMeVuSE+Ym3JZIUq9n5Naks1A8HCoBA3oKfa1bGD+b8=,38,30,149,149,0,20160228,20160330,0
01x8bqiHh6HDpiMqNw5N+nRlYEYgVJ0BFmaPCXJ2jFE=,34,30,149,149,1,20161031,20161130,0
LHClaO/Ji9cO2yiXAQIbhFVt6BYHVtK4Nr1e6KaoK/s=,39,30,149,149,1,20161031,20161208,0
tvCvt2fSyIX5lIz+bjEcpbLbBaLStGM9hhHSzg9yKoE=,34,30,149,149,1,20170131,20170228,0
I4Qk7JyPuut3jzfUtjvk4LrHlxiWFDB58d/jFdivU6Q=,39,30,149,149,1,20170131,20170304,0
p36eDMbUNv4EFwIbmNVOdTEITufFNGHspt5yKa0JJYk=,31,30,149,149,1,20160831,20160930,0
2zxA3ocoTSDK8MWSPTTg9Ja0fVh175fnXyH/hiQZN0E=,39,30,149,149,1,20160930,20161117,0
xDqr+oZpAUq+rfO5JKsDjFojzAlTT2gRgPzhgETL2Is=,39,30,149,149,1,20160131,20160310,0
MQUkOsIGoKyl2PTLpjLDaG7HVKaQnWvEAHY6W0xbzWo=,40,30,149,149,1,20150701,20150805,0
BrSxHawiGIXJeFOufHWqvCEYoti+6Z7rWlCdOALjmc4=,41,30,149,149,1,20150731,20150901,0
VYIvaBC+EHDFt83Zvt9VFerGvY3Dj0RwEWM2NFez36U=,39,0,0,149,1,20150430,20150620,0
s7vSX7iikl+P1d4UteuuAzvuA6s3DPmZYfEVGXnC51k=,41,30,149,149,1,20161016,20161116,0
14WR1SphJ4Vo6QdgcoTjcbM+noOwXX/slmvDfaWc4bM=,40,30,149,149,1,20160407,20160506,0
G/7lXxzhxLwcU4OPe2CqBPSZ4j7QJqagvF7RHjuh0gs=,40,30,149,149,1,20161006,20161105,0
Nk3eIwlptMMA3A+A7/s2oOEEMk3iBwZ/hnqu/gLpnXs=,40,30,149,149,1,20160713,20160812,0
tndxvGwYSqx86NIWUN2IqCI2GHzoMVE3biTQNMJ+MX8=,40,30,149,149,1,20160105,20160204,0
pdiharWpAdZtXoPzQzjD0srO3vzc9yZeNyBMIwqBK+o=,30,30,149,149,1,20160313,20160412,0
WMtKdUXxPtDmbsmJq86DEUu8/Wd8r1GljmOCrnPzNBk=,37,30,149,149,1,20161205,20170105,0
HELQRJfVaVr+Ecs0+ts9mAx8IGXAYR3js++v8vz5tLE=,36,30,180,180,1,20170103,20170202,0
GaQexchwhdd0PROLlgcHWLsnJOJrLJnhoZ432jOT34E=,41,30,99,99,1,20170120,20170220,0
39j1uF/bgm8Zevj9idQQMtfJLb7nfK6TOgyCz9nh9ss=,37,30,149,149,1,20160428,20160527,0
kGcEDfD6xpXKKGeQEvmva+y26HR90429FAvf4len0W8=,40,30,149,149,1,20160807,20160906,0
Lc4aFYLK45USJh+FvqQrH1jhwUsKy7EUvWnuu8ZK838=,41,30,149,149,1,20150522,20160721,0
VgX+qfoJndyH0bIZ3LwQq30QggR7BSSaDzC8kjF4udY=,40,31,149,0,1,20150208,20150307,0
qKBeDoncpOi6tp2HzjJqNSR49NdeHyB+E6ElqUWTbyE=,40,30,149,149,1,20160510,20160609,0
XC+i7XFFUVAyurxNv122CA1yrvQQRjj33Klqcsyrb/s=,37,30,149,149,1,20160116,20160219,0
hxKoGbCp2OIL51gK2wymVNrcKj45vQHTFc37R5SYmyE=,41,30,99,99,1,20161108,20161208,0
uaS63ZnqDn40LdfY65qioW4vua0gT3V8KGCq800G7CU=,36,30,180,180,1,20160620,20160719,0
JnYO7h4Xts28y+55hV06KILpFp14s59sBtvkfLh0xzY=,40,30,149,149,1,20150613,20150713,0
W4VH39LUjy0HNNU+EKINlyqAfyMQwg0+FJ6FF0Pu5is=,36,30,150,150,0,20150419,20150519,0
ZzZ1H0xE5Q22zLqVzIqNZX2pbReDoFNmkCJ/Jy+BsbI=,36,30,150,150,0,20150829,20150928,0
HnFKUthzy3OEKMRaK+x3JzkRmbH1VTovgG1JjDSv5vQ=,41,30,129,129,1,20150816,20150919,0
30clVDuVNxQxcrGxDmernES2T1zHTkxZIZaCbSpTMYI=,31,30,149,149,1,20161031,20161130,0
rlk9QUOnhfZdSNVzRqcKKrTJkk6UlqXBYGU30hC1rXs=,40,30,149,149,1,20170201,20170306,0
c1ATL43DYWzkgv/uJ2LCtqWkOa7M0dEGCj8c5xY/w1c=,40,30,149,149,1,20170201,20170303,0
gd0StlBWNVv2JtMA0uWpnNKMYr3kiJn2SrKH0OFBR7c=,39,30,149,149,1,20150831,20151127,0
wiBTbkTOpLNxoLmdIGDCxJ1aRSagICI07lxGqklbh8k=,39,30,149,149,1,20150831,20151012,0
PkwDzgpkXtlaiRaBzJkex2QnLiD/FeTeg//H1E1MxPk=,39,30,149,149,1,20150731,20150907,0
bSoRhTaZ/cD+oofRqNSlYNUrpmeD/ore9cG3vLekcQg=,39,30,149,149,1,20150731,20151005,0
NJ8Zy2yEyu/fD86QzValYAGFeR4tpRy79B3HCHMLYA8=,34,0,0,149,1,20150331,20150430,0
T69b8VhRpBcqPwnkts7k1j3sN+bonV/6sEfclLmyFes=,37,30,149,149,1,20161208,20170108,0
EIMKRKLqh0GI9RWPjPjn5T8lXdmQI4yjWJ70Y1TRpJs=,40,30,149,149,1,20160924,20161025,0
q+goEtiInKGj2Ffm0zvkS7JRXXapceHKa5UbYtEFYdI=,41,30,149,149,1,20150111,20160914,0
+7q0rjCS7hIGohJSkT7i6EPBH4GfeQTrlxHPllnfeh0=,41,30,149,149,1,20150207,20150307,0
p9P9EQVgVZ1muCOQS79ForC6Mlnzt6gcSverT5p6xII=,41,30,99,99,1,20161025,20161126,0
PcKgZs6KTrZovbNwAvbW/57EhpF0guQzsP8masjYXqA=,40,30,149,149,1,20160726,20160825,0
I2ZD7P/Ip1AXKVxPvPyHdcKEDVWy+Nqrrupa9KjywEo=,38,30,149,149,0,20161108,20161208,0
FUe52n1tEFyrwD+JD9WlEVK0cmg8/DR5po7WGLW5MNg=,37,30,149,149,1,20150822,20150921,0
K56gadLU0UnS/Ssgd1eFcYVsrgiTp3tDhWf4EYhhjCs=,40,31,149,149,1,20150411,20150511,0
amO5aI+iw8XgVKoMf3A7JZ/DZJKjZR8kXLxmGeQgFCE=,40,31,149,149,1,20150107,20150206,0
E3A4F9Cr34gsM57mTjHP+0a7YVJfW6hbq1yL9OIbpVE=,41,30,129,129,1,20170108,20170310,0
Ia3q/SDj+9HMDaGvAQNbrSunWGtxqbNxoA3dT58aLw8=,38,410,1788,1788,0,20160215,20170331,0
38yzGah0o1u1wmptAmfyWnBEo878YHdDg8oGCOasuz0=,39,30,149,149,1,20151220,20160121,1
NztPKP9uynAPfYnG9VG32u3KLXtjXaDyvOJluY21meQ=,41,30,149,149,1,20160515,20160616,0
63OIZ4QCpl/xXl8NjfIGGfTkJo1aDvoSRoY4JOBm/4Q=,41,30,99,99,1,20170105,20170205,0
C8ltXkJGLO7qRYeCIYleS9BUdolyM1ihGerVewZ2VC8=,41,30,99,99,1,20161002,20161102,0
8Ca0/1+407JGB9HrpPY+Y315aA9+Ftd1B7Z7zFb6KZM=,41,30,99,99,1,20160810,20160912,0
lzsKpFpTmwl/kfFHMGCh1RkxhY+0gIJ7B3OE1MCg1yo=,40,30,149,149,1,20160628,20160727,0
THhO/+KcWQvZz+c9tGqYHvyKSz0dRw+9OFP/up2vYiU=,40,31,149,149,1,20150402,20150501,0
SuvwvRZJ0QnZQjhWhQwe9omq6rBc+HNh4I0VIzpte1A=,37,31,149,149,1,20150312,20150413,0
28wIOvcCxEQ2NGCCwF4894ktifbcxRRehEwZ4AzZizM=,33,0,0,149,1,20150930,20151031,0
iTVC0rK5D7glZNFBGZGF98d6a2xBY2vqaiX09yRtZgg=,41,30,149,149,1,20150228,20150729,0
wvZH20zwPtVgz/fXI+/gGlNl1hN8UKS44Bx6mtTlF1o=,39,31,149,149,1,20150331,20150504,0
CsBuBlBYDsrbycmgwvlJ7AihuIgadEGEOfSeB4yXkLs=,31,0,0,149,1,20151031,20151130,0
BnkYfVHCzUGuQ2gBR0iJcH6vQf+Av0JK7ohMce42h0g=,34,30,149,149,1,20160531,20160630,0
WpKPxxnD2xnD+OPP04eTtKXC/sT1i/w08PT6+LpsXEw=,34,30,149,149,1,20151231,20160131,0
80BPCESFDdSwjC2yychaBSP9aTJAzcJfimPvgzjvwzs=,41,30,129,129,1,20161123,20161223,0
XluKcJRxs0RHNJ32r3mj714pb6Q2FQ+o43lurzRmpu4=,41,30,99,99,1,20161123,20161223,0
bxVBl7Y0hYOnDU7S69Dj4YG/9zVMiFgvhp34HOhKgUA=,40,30,149,149,1,20150628,20150727,0
+SnNP75UR7tcQN6022a73K3lEYOuC0d4C6SBhTb1CC4=,39,31,149,149,1,20150331,20150514,0
7vA31k7mHSiiS+tR5bQd1hRRgQPqdb5CuzNGD2gw9ag=,34,30,149,149,1,20151231,20160131,0
61NFTGbBpPNxybwyF5zLnAmaEng1d/HhsGTuTQQjPlY=,36,30,180,180,1,20170218,20170317,0
UGYikRJZ6Q423Pp+yWVQIjsbBR/8/JtbUO9u6RkE4/s=,37,30,149,149,1,20161004,20161103,0
p9Yo57VViJibaAJwtfEYZva7OlOlPvK/FEsdMlRnyFk=,37,30,149,149,1,20160914,20161023,0
0IjFbitYWAsszE9ZpEPfq6fyUx24KFBEIsnt1lxtHQM=,40,30,149,149,1,20160619,20160718,0
cs75JJR+IBUFdBMFzultTSeQoQgU0E1arB8Mct1mERw=,41,30,129,129,1,20150906,20151005,0
qZu1hajAtyhltKZlo8jGIF4JwuJ2BsAW0u2hOh73+h0=,37,30,149,149,1,20150620,20150720,0
RskjPHd24T3B4NXU9c6Ou2v5ZSXg5s3X18oCE8FvinY=,41,30,149,149,1,20160831,20160831,1
BsIczSP/rHURzvJ2rb4ii370V4tmL9BvCOI364lYeKA=,40,30,149,149,1,20170217,20170315,1
MzIZS8U07rMK27emp0n4dpUc1+q6hbeYZFV72ZH81NQ=,40,30,149,149,1,20160815,20160917,0
2zN9D1pqXD2wBQJ+6LrpRb+0QdLLjaBvaAnYkx3J/yw=,40,30,149,149,1,20160415,20160514,0
Lg/+i/j2sz4M6btBA8kg2d1k6vfdNKkVH+EsUM5P+3I=,41,30,149,149,1,20160217,20160317,0
FSGD5l2uDnEt6QKXILjWkcS1dS4TqfSPtwxGQzLqOIc=,27,30,149,149,1,20160427,20160526,0
DkFCMPqTldlvtBG4Cug+S5s0NPw0UT3cXPRW2ssrG3M=,40,30,149,149,1,20170201,20170306,0
ZDlIpNH630GCK+6LCWVprtH4Hr8C0UKePWFNONg65mg=,41,30,149,149,1,20160831,20161002,0
VfkJzLygPxetpuFtClooKDfCXdSPKl7zoP+AktGnmOs=,37,30,149,149,1,20170101,20170131,0
8lyb2/Gwm+kUYoq1mz2Q1i0anw83OvMPeLMVFectmzg=,40,30,149,149,1,20160201,20160302,0
rDxR1JoJC9ovZX7R0wfMwt2+PmJtHe/XI9R7KThiOIo=,31,0,0,149,1,20150731,20150831,0
szsvWRlajgC7k7adMmQXG5n2hb+LqrAGAYwKSuaLkLs=,41,30,149,149,1,20150407,20150510,0
E53GWveHEUbI/x1rBNsI0KfOjx8d5TaQAG/tBwrjlXM=,41,30,149,149,1,20161020,20161120,0
zh5KMfqVA//2MhzWgtucjHg6SfBNTLxXw3om61/ML7Y=,40,30,149,149,1,20160911,20161014,0
24KkKEBYDd4K3gwaLCFG29AWJHSTivaa5DZhrEzh9Hg=,37,30,149,149,1,20161027,20161126,0
katmq1R/JiiSViWys8DOPVvAPybEf6gvWVZmsUzW8qA=,36,30,180,180,1,20170114,20170213,0
KPPIAhWidBl9G8QEAg7zw7VPpV6BNDOMcmLHiigWJyM=,28,30,150,150,0,20170112,20170211,0
PJ86ddcxO8+0JXHSn3llEWFX2bO7vP9+I7x0N9j/Rzo=,41,30,149,149,1,20160522,20160622,0
bW/xcJ9mZVmv/REVANWf3GbrlU46Ey3hGkYDk5p0y20=,38,30,149,149,0,20160516,20160616,0
LAlGyesRh8jEc6IapipLhr3vrZLFQnBmWaSx7sek4KU=,41,30,99,99,1,20160412,20160513,0
Gj+Ke6N1vQ/mBscRQPVDEEn5UW6Arscpus+zWzckARM=,36,30,180,180,1,20170214,20170313,0
YFVrPfrFlx2hcLXMXcI/DdXB4Q0INK5xZ/TfwlpD/OE=,41,30,149,149,1,20150714,20150814,0
24RK4mXV7XoMYSo1cAyO4tt09+vRlg5g188FGJM8Enk=,38,30,149,149,0,20150530,20150629,0
/7gS35LoFcL2JtsWg1pP29Ki4vUHvki0V2F/tPKJSAk=,36,30,180,180,0,20161106,20161207,0
SeKuTjDOPb8K1HkWPJwe0Z4eNV4ff8muu4vNySpHHFs=,29,30,180,180,1,20170222,20170324,0
F9Otmr2L9mY5gnrjiHrMAaeRalMcXbe2CyMlZ5RPrtg=,37,30,149,149,1,20160320,20160419,0
UNoO3IBUP+NgjXhQIU/fMbVkQn2xTg8hP9+2/eG8FTg=,40,30,149,149,1,20150915,20151017,0
MO7y+ZKlbFbnzMUvxda3iw6I+LYorynLOUelGVpSblY=,41,30,149,149,1,20161031,20161130,0
kXxqqm+SxiiVG83BKphqAtEi2LHUyZuIgTuW6BQRAro=,39,30,149,149,1,20160831,20161014,0
NUdi/UOHAybaGUTCk7R1J6PTPm8RI/371XIgrP6Co1c=,34,30,149,149,1,20161231,20170131,0
TwFGjCyLnRfpfF0OmOM4/1aoEkfRxH0xcZiWY2aK1mA=,31,30,149,149,1,20160930,20161031,0
Xiv/91TkYfVcwPRREF+ZfSYyxmghwjQMnp7vCXFLnzg=,34,30,149,149,1,20160131,20160229,0
Chb4Ur0h1nTVMjTnHgX+ZQiAp1iNbZze413xTwTkLao=,28,30,150,150,0,20160201,20160302,0
V88v+Uu1fbGN6qxp5SrkQiGb6RGVQTq9WkVrfBnVsdg=,39,30,149,149,1,20150831,20151006,0
3yBNvNTwONKxRMV05ZF3cmR917154XOSjHVeIRKMsqM=,39,30,149,149,1,20150831,20151026,0
Zg2wL62iwqPIACUIii6/+PCfXjN1g5xYRqhAcsEseiY=,39,30,149,149,1,20150630,20150810,0
oB1Xu6zZuRehxKQy/AWZ7oiToP2oq9skushnMSl9asY=,38,30,149,149,0,20160605,20160705,0
q0QaG9RVhwrFI6koHWfID5vvNrFJbdGgLqOFjhHnwQI=,40,30,149,149,1,20151222,20160122,0
2c0XcYH3wRHM+XGALqO7pK7VMCq7i6v84oBtHUNtQCA=,41,30,149,149,1,20160423,20160523,0
k+uEpPAfOSBpze7A0B4i+JCXpk1D9m83XrH346Ie0S8=,36,30,180,180,0,20160424,20160524,0
ScUlVg7ORhj/OTo3g9HEowk47YikS290OJ4tVSzqxN8=,41,30,149,149,1,20150406,20150506,0
hTNNq1rgENOzIryxWBW26//CKXX3DWii3k1YFsFWryQ=,38,30,149,149,0,20150118,20150217,0
EjN0O9ystD+4+oJYJJR+Md519eazYnZ2lWcLNDrt5xI=,36,30,180,180,1,20161023,20161122,0
elRbeBGPoCGpqDW5x/9+y/8oTqgQ7QzCBKhdYzslbxQ=,37,30,149,149,1,20170215,20170314,0
v7VUkCNVksc0k3BQWAtta4T1ahrtDcVuqey/Z6zzBCY=,40,30,149,149,1,20161223,20170122,0
OjSzvgf5G+WRx8mDKZQO4h9JN5qKp1p+FtkvUTxRj1E=,36,30,180,180,1,20161211,20170110,0
0zXsBg1EPtxlmOHYSfSSG4hnNZB9s5cgJIGhPG2RZGk=,38,30,149,149,0,20160420,20160713,0
