msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
mdRAqdRx7y+XoDR1KYZRS3UjbB2t38AsKZw0YIVTg4U=,38,30,149,149,0,2016-11-19,2016-12-19,0
vFEd2A4lkaYwYaW0KuUYHeQ1w1wdJJrNCvracbbBIa8=,37,30,149,149,1,2016-10-23,2016-11-23,0
t4WPu8M8SYct4Q8DNXaWfVguJtqf+AMeh5KfV7/sHXI=,38,30,149,149,0,2016-12-17,2017-01-16,0
1/ldm21MvGeCrHV0UjBcnz7ztraqw+AQFflLxbf3U4A=,41,30,99,99,1,2016-12-21,2017-01-22,0
I+dMVEEDvKvuNQbZYR9BzisaF+tCcRheOeQxxHjz/q0=,30,30,129,129,1,2016-10-18,2016-11-17,0
GzutE4hG30xBYjmTV3NpfzuuB7xoQ2fNZu3xmIazqTY=,37,30,149,149,1,2017-02-09,2017-03-08,0
NQBDqtaKCd9zubnvUkld8S1BIbOmvob2jdPOdi9filI=,41,30,149,149,1,2016-10-14,2016-11-14,0
7tYURL120aedCfQ0lzosp9M7WTQYlH68mQq+Udylfzw=,39,30,149,149,1,2016-10-31,2016-12-14,0
jdFLA72Sx7KOqy4gyGtmeXPs7GwEZJ8kdpIkP8naL0s=,39,30,149,149,1,2016-10-31,2016-12-13,0
sIYdKZlBt7u+8vUjtP9zbBFN8qG5oBx2B2UdK077czs=,37,30,149,149,1,2016-11-01,2016-11-30,0
HHaCOX0tvlIKtHYAt1aqGkCrpdvrMs2h48u88xJDiPI=,34,30,149,149,1,2017-01-31,2017-02-28,0
c4upAJxdRHVuISMGE4RXfmnjC60fKoKuFtz9iXCBoMA=,39,30,149,149,1,2016-11-30,2017-01-12,0
a5ppR/JyOKoZibxEjaGGdFFAsN4P/fJ1J4VZIPFLhl8=,37,30,149,149,1,2016-12-01,2016-12-31,0
SyMk2y6fUVmtYlKHPEbB4LcDxzhR1+vuWHprAngrXt0=,34,30,149,149,1,2016-12-31,2017-01-31,0
qWCbMetmVR9m2RD3uFU+FWOTO4UDVZioSJWjIDsy5fs=,39,30,149,149,1,2016-12-31,2017-02-23,0
5ybgftYmK3OXwcplMDa5YddFKIsXGEsKHETz3+Hv9X0=,39,30,149,149,1,2016-12-31,2017-02-07,0
dKJbNtt7UgWQDZnyXIs1Ev3ctscGl2Zb1glvpCFpRIQ=,34,30,149,149,1,2016-09-30,2016-10-31,0
vB6zKaLo+pvbq4S/O70D2B2UcLp4jj5L/HWjDGKG43Q=,34,30,149,149,1,2016-09-30,2016-10-31,0
aE126elJwpRL5lUO2qf6hzTtxC+VdUEV/Xlu6c7nU14=,39,30,149,149,1,2016-09-30,2016-11-27,0
RvTir4PxAsrwNF5zzhkqRdmjNRhrIkP4Uao9s1Ku+os=,38,30,149,149,0,2016-10-17,2016-11-16,0
+whUpkhxc56D2XzAXUZ7xgQ0FhxBuphw/HK9YR26yiM=,30,30,149,149,1,2017-02-03,2017-03-02,0
hw8J5PhMEOL2ooa4HY+7uyfbw4ZcLmaBsjn/qhfv2ck=,41,30,99,99,1,2016-10-06,2016-11-06,0
Qq/dlObxbFnXZ4EmK3zTHjIq4O14dOMmie4eJHiKzOM=,41,30,99,99,1,2016-11-20,2016-12-20,0
WDKE8tTmWWaSmPjE391VszED0QrhhBLOdiJmi3tfmhA=,41,30,149,149,1,2016-12-03,2017-01-03,0
CXXkPsE6T8qtD+Mht/Egw+qD5ZXaft+Iiqz6q1oRtn4=,41,30,149,149,1,2016-12-09,2017-01-10,0
22L5HNQDX9nqTOivYb78s2Y8ZotvMSfuiAqlZLbYlbs=,37,30,149,149,1,2017-01-13,2017-02-14,0
Tj9B9jjkoA+ZflkuUQS4mdIqFHMVBvFIUFJ8Rv2n/Yk=,37,30,149,149,1,2016-12-23,2017-01-23,0
fChf3vgp/Q/4ga/z2eSBkc2O+j/c6eQzB7Rs4ABufXE=,41,30,99,99,1,2016-11-03,2016-12-03,0
VZ8+XhAPU+N3gSB0IKapkx/maqDJ+e+FVNYD2BH9Z2Y=,41,30,99,99,1,2017-02-21,2017-03-21,0
cYkvlcHHvUiBWi0C1ehOtLXs2cKYSHTSiRgjWKfSLJI=,40,30,149,149,1,2016-10-13,2016-11-12,0
zNpYJj19DixJgJ4a6ajXX+89KqzbNqnic3CHLtmMZgs=,29,30,180,180,0,2017-02-21,2017-03-23,0
wnT48D9p9yLfnr7tzfDTLIri87b4PLXQoRPdFzOO80I=,41,30,149,149,1,2016-12-24,2017-01-25,0
IpEB3g6RR5BTrYlJwQldu9ujIYsrfTruuIZ2LunPO6I=,35,7,0,0,0,2016-11-06,2016-11-13,0
1TAkXO/HpPRmtIZQpUWMpOkEPzILTq3nQb9huXWJq4s=,37,30,149,149,1,2017-02-20,2017-03-19,0
VtNrzfSxkgmv1raqI9zDzz6/bAfWEIV1jOJSKUsdI+c=,36,30,180,180,1,2016-11-17,2016-12-21,0
mGfJsHGwtPlmasFCuIkt9AIgkLrNA9ZyHAYdO064HFc=,29,30,180,180,0,2016-12-04,2017-01-03,0
EpJyPOYjSclOa8l8GRANP0jtsspFFXT37LRRMM5T9mU=,41,30,100,100,1,2017-02-22,2017-03-21,0
DaJsCtZk1IBCYUFN8qN7pvrlGgTnbemv29AQtm8nlLY=,29,30,180,180,0,2017-02-15,2017-03-17,0
jLrEPA2scHQLU+5QvaVMi9vUshg9BLi4Lf+PdpdOMxY=,40,30,149,149,1,2016-09-22,2016-10-22,0
3wBBSgarYNzqE/U47u7i0iLqjj3tOWHTCqjLSHb9y/4=,36,30,180,180,1,2016-11-24,2016-12-23,0
B4d/HjEEZmqqGaLt3NWs2orl7pLV9DkkwkJr6kzBwH0=,41,30,149,149,1,2017-02-15,2017-03-16,0
yOiqltVT7NE0PIdltmBcoPU/JosSZGRTTp3Zpdy9ASQ=,39,30,149,149,1,2017-02-16,2017-03-16,1
o5A4nbTpzR3YUTZsJN7Y6tDyaxUl1TD8+XI7PdtNTzU=,41,30,149,149,1,2017-02-10,2017-03-10,0
CyIPFySmCRcdKx9pIJHVfnyuTqZZ2g5XZ6GuH+onSEs=,37,30,149,149,1,2016-12-21,2017-01-20,0
8Vy5u/pLF8EG2Y5YousX4hQ1Yj2mtWQU9qtCVlwU488=,36,30,180,180,1,2016-09-17,2016-10-16,0
d6zzh26J4n8fTlI/SZRa2Lb1CxBIzm6xHC1798vALMM=,37,30,149,149,1,2017-02-17,2017-03-16,0
aG1FqWeuQADR4xfs365mz05qpt9cHxxJesHO355fXzI=,37,30,149,149,1,2016-12-23,2017-01-28,0
9FgXpYiC8jG1b3/DYWkN0B25or+hCy0CnrlusajY+bg=,41,30,149,149,1,2016-12-10,2017-01-10,0
e2qEt4yhPWwiDy8w85/wrOcB1LWtBMIY4kZyeZ9GSM0=,38,30,149,149,0,2016-12-25,2017-01-25,0
76U+AH6BgjdEfsDAF9kZVSYkmcizddCssdKnU+/ahoc=,40,30,149,149,1,2016-10-11,2016-11-17,0
vDihx8+Ty/7ms43dWDzHn5PLCxFj9jsv5lgpzgMeOi0=,41,30,149,149,1,2016-10-07,2016-12-15,0
IMmTPvlfyVQPzAM2YCYjCLubNtfovD40vc9Ykj7BcJ8=,38,30,149,149,0,2016-10-14,2016-11-13,0
7YygxjylPIHcaKs4N1GHNksbYHBVPG6VanSUeAVbPSs=,34,30,149,149,1,2017-02-28,2017-03-31,0
HuJZk22cJEpIDKv1NTIoxuiE5jIOsvYLt/6u0f51LiA=,34,30,149,149,1,2016-10-31,2016-11-30,0
RDXBcF2+Lon/941kmZmKd93GxE9KGJDUItmfU/gUP10=,34,30,149,149,1,2016-10-31,2016-11-30,0
TZyb+RWG14MOZ3KZZY6Hlg81+4yGjRo4ut6W/2SBTTI=,39,30,149,149,1,2016-10-31,2016-12-18,0
c+GbqRlujdvn7vIUaF1gYCrkMacCXBQCGx3Clf56Oco=,39,30,149,149,1,2016-10-31,2016-12-09,0
fKwppOEGPWO0ADk4Lf+vFAUhlunDjY3uTN6CXv+NYN0=,39,30,149,149,1,2017-01-31,2017-03-02,0
NV/MKcGP2oWyd6zfNvCAWS4FVxYL2f5iBbMwXUaSnVY=,34,30,149,149,1,2016-11-30,2016-12-31,0
0y6Dirt6jv4lhpuR2ua6glDy9yByORrhxHMT43W+cuc=,39,30,149,149,1,2016-12-31,2017-02-07,0
Ai+jpsFR1EmIrQ4Sd+xvaG+TbDM/qG5ZKifVKHhLvRI=,39,30,149,149,1,2016-12-31,2017-02-21,0
r4DTrhQCIjXURUrWAIbLhOct4qQ+sHy6v+nK7nE6CR8=,34,30,149,149,1,2016-09-30,2016-10-31,0
qHk3GydDf410LV5ixNTK0t9hQWpWBWIIkWuZHykZ1GU=,34,30,149,149,1,2016-09-30,2016-10-31,0
LQqebNPchnVx+m6jLU7ckoA4bkdbKOsAqV54+PSCQZk=,39,30,149,149,1,2016-09-30,2016-11-25,0
3zyOvyKxHEKXFaz+MPJ3I73MtFj9n+LbzmS/piiU3+Q=,39,30,149,149,1,2016-09-30,2016-11-28,0
N9UoaBne+0sY0m3KYVRjyphwdO9MMRHbOmVQ9+2492g=,40,30,149,149,1,2016-12-26,2017-01-25,0
eLQ9b+jbJLylqpBBJK971B3oODeAktCuJb7Hiqn615M=,40,30,149,149,1,2016-09-26,2016-10-28,0
BpWFvXiRWrBQ+NbrVI4DNDU/BxpPnCHyRjGo6SoMmMA=,31,30,149,149,1,2017-02-28,2017-03-31,0
e8IceJE9Xvp3auTutl9tvcppBbgzEf4X3QDOSI1bKyI=,31,30,149,149,1,2017-02-28,2017-03-31,0
tTbsnFaavAirbcvaj8JR+c3rynshMdmuBMhOrS1yrUE=,33,30,149,149,1,2016-10-31,2016-11-30,0
XLtTvL7xXhZi3E1OtOhIHVKOjyQVluJii8u8z1uw0zU=,34,30,149,149,1,2016-10-31,2016-11-30,0
jzFRBN/dWbBHvnu2B7lylcoPtDeD78dQq6SltakzzpM=,39,30,149,149,1,2017-01-31,2017-03-05,0
it1F2WVd/DSAJ+leKLjsF659ImOAEv6Tv/g5LPlDiSY=,39,30,149,149,1,2017-01-31,2017-03-18,0
WFxr4ziLyOG/neR6jsMjD49n3GvagP7tyaMoV4zuJds=,40,30,149,149,1,2016-09-01,2016-10-06,0
FgIlNHCVLWxX7K/BYSGawb/4prCVzH4U4K5+uQ9bP+8=,34,30,149,149,1,2016-11-30,2016-12-31,0
mZZvklGQXZNea6PqklpNFJIBe09bRE07t80cVJiRXNs=,34,30,149,149,1,2016-11-30,2017-01-04,0
9WlQXbF8sATFPvdm3AxSh1LTzaRGn865kPrhOgNT6n0=,33,30,149,149,1,2016-12-31,2017-01-31,0
WiuOOC6gLpJqS7oN6W8OPkjepKn8ocgMqO3lkjmLyzY=,39,30,149,149,1,2016-12-31,2017-02-09,0
sPQa94DOs1pnLnKnbVz4rjLI5nadN/s4gfHnCELZUJY=,39,30,149,149,1,2016-12-31,2017-02-14,0
FIRsaIk5pLBn5CjwwU/xHn/ntlGicr/wdVSDMA0CKQY=,39,30,149,149,1,2016-09-30,2016-11-12,0
jbrjOXonN3UueJNR0qrtt9G2fi/Ic4Z9JOtIgRNLE/8=,39,30,149,149,1,2016-09-30,2016-12-02,0
wiJRA/DG9ijX3ZxaSBfDzm2eNCZ2S2+90FLJLaxF7mk=,29,30,180,180,1,2017-02-07,2017-03-07,0
NcH3/ZMjYP+98WH2lLhnhvC+LyYIdt1IhqV+cQfjf5g=,41,30,149,149,1,2016-09-18,2016-10-18,0
GuyAAqH4m6UU4KrmJTpajhiZS2hKf+joRPhbBNTHC80=,35,7,0,0,0,2016-11-06,2016-11-13,0
ygFHtU30/BYaD90IPUlHNPt8QsR0U92zLhhL4wrLzgY=,36,30,180,180,0,2017-01-14,2017-02-13,0
KaSer3W2FcVLg8GKX3d3l1neYnlbMEWMqRBml9wVWdI=,38,30,149,149,0,2017-01-08,2017-02-13,0
Hpqyl365KQhvQn45+sz+2I/zkCRE81U6g8H6No+ldK8=,37,30,149,149,1,2016-12-10,2017-01-10,0
GABiWM9ywM8momIPk5deWh/vn5apypRbMGf3Jvh928A=,37,30,149,149,1,2016-12-17,2017-01-16,0
CMoJFtIe7hu4EqekNkZDHPJDAIJddRigkvWJAKNBDC4=,41,30,149,149,1,2017-02-21,2017-03-21,0
ndgmesVEyFodtzKjXAmbnCZDG+enirUtWq6dEkcXSmA=,40,30,149,149,1,2017-01-22,2017-02-21,0
jMG9mLBgoZHemcv0+ta6UAVL28YPOuUcbb5XhXOqWxQ=,29,30,180,180,0,2016-10-02,2016-11-01,0
c+4kJyxGjzhkr46PxV1MY/sj6p4enUR0F5oe/a+I51o=,36,30,180,180,0,2016-10-18,2016-11-28,0
LShWVmtchhTroVIFUebsu38SrXN4n+TmkAz/Ew6cQX4=,41,30,149,149,1,2016-11-02,2016-12-02,0
IP8pn3XS5uxrDEYczDDlZ2Ivdyd51Pc5JfZ1/W2z958=,37,30,149,149,1,2017-02-10,2017-03-09,0
IwLDUxrO3JTnfF/7i2+XtOWn4jT2+GnORq3GRqxogW8=,36,30,180,180,1,2016-12-19,2017-01-18,0
SP2O271zFvOWXt1td7RC4thLVpl3mLxEeMhHPQMWmMk=,36,30,180,180,1,2017-02-26,2017-03-25,0
o+L0OLskH8rUl+UDmm4BsCQ3lpNnkqRXnmqjvw8mpko=,41,30,149,149,1,2017-01-18,2017-02-19,0
kkT4Eg2BH6l8noldBQnq9mKkFItdOawtjJY07qiKDGI=,40,30,149,149,1,2016-09-18,2016-10-19,0
ak4FVLMbeeSfpDxQr9SwOnQXAl1DzMxd+uv8aNEO4Bo=,40,30,149,149,1,2016-10-04,2016-11-04,0
dVODK7cvgkM5Kc/Sc+Hsn9s2js4qiOuDSnfH3u5fNI8=,37,30,149,149,1,2017-02-09,2017-03-08,0
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,40,30,149,149,1,2017-02-11,2017-03-10,0
2lm7fQDTDRlB0ZTMhj/LpW4OFWv7ciUXcXG+9hIt8mg=,36,30,180,180,1,2017-02-10,2017-03-09,0
9MTvxCKgzWz6AwpjuiDTebalNDNvDzzvkHWEKbR9SJs=,36,30,180,180,1,2017-01-05,2017-02-04,0
ZP3NKukyJfMNYoraTl1MraR0fI1RFQ+hEOZ1FWZUm30=,41,30,149,149,1,2017-01-24,2017-01-24,1
yYk31BKTvZ0T/35f76EQFuazRwMroxHiVOS2VkDlw/w=,36,30,180,180,1,2016-10-03,2016-11-02,0
oK/S98lne3ZhbHxf4K0TIkjxCqfUlkFsmXtU7rATsvo=,41,30,99,99,1,2016-10-03,2016-11-03,0
BnqvaroQqmOWnPH2tmFd6jLnXJv4Qzsz/W93b2hcTac=,34,30,149,149,1,2016-10-31,2016-11-30,0
XqhRbuxNjc0ZJ6bYfBpctcI4yVFWAbyttmXzKAlnTdI=,41,30,149,149,1,2016-10-31,2016-11-30,0
f2af61iVZz4M+zEu0zrJ6uR52sC0rEqVFuthVpRLD4c=,39,30,149,149,1,2016-10-31,2016-12-22,0
iWJzis1grFW+yY+x3BhOgyPDaZgildaGdkdkbhIvoLE=,39,30,149,149,1,2016-10-31,2016-12-23,0
OMYcaaQv4b2e6VGg12sfTHAJpaQqkHzQyC8TAfrcLus=,39,30,149,149,1,2016-10-31,2016-12-05,0
k7nj4DPSqdtQdcqatQP5n7yO36QB7ZYAXXQ8mokDqos=,23,30,149,149,1,2017-01-31,2017-03-02,0
nEUmfHlHTeMldFY4FXZmaardf5bBctRoX1/uzbu5FhA=,34,30,149,149,1,2017-01-31,2017-02-28,0
lwFv7/iG5K9PjwlQyqLtesRjY8RwJ16bD7grswuMJ1U=,34,30,149,149,1,2016-11-30,2016-12-31,0
097yA/WrNXkzTVoJzXsMpediy9Qf0DnbUe2fR5mJIC8=,33,30,149,149,1,2016-11-30,2016-12-31,0
/5d0HFW4BF9AFqdOdGB+rErypH7kXQ5CC7VKolzyLHA=,41,30,149,149,1,2016-11-30,2016-12-31,0
VWm0p5sB6e6E9DHvIJ6cvR4WgmTjxaIKLEKs8pJGw2w=,39,30,149,149,1,2016-11-30,2017-01-22,0
468MQnwdDufMzyb9vP+hTDhSAtXX0lPqpgh0Aq7mw+k=,33,30,149,149,1,2016-12-31,2017-03-29,0
pnqpz1+X1i6IsANPv71YV/vTtUCvb90NGuEw8mQgjVQ=,39,30,149,149,1,2016-12-31,2017-02-13,0
V6gCBH61bK+VG4dN1LLIryBeNS+3BlKkaI7CYEfrzTo=,39,30,149,149,1,2016-12-31,2017-02-10,0
f7NCVN0QAl/uvhreBny45qDxMv+5JbgLWlNnGaup9Ic=,40,30,149,149,1,2017-01-01,2017-02-06,0
r2OlQ0hLb8ua9CKyy5qQVEjNdyisJnQEAZNH8JN6CDQ=,39,30,149,149,1,2016-09-30,2016-11-16,0
MTUCfAE/1R87LP1jI2JbumUkBn/b9ObXviZoALV05bk=,41,30,99,99,1,2017-02-07,2017-03-07,0
pf2w49e5UZ401YJUgU11Zp/6gfKezMHB5wXhMCA5hvw=,41,30,149,149,1,2016-12-12,2017-01-13,0
eARFAZH0B0ckN/Wij2ugQTn05XYcdV33YZa9cltUBgQ=,40,30,149,149,1,2016-10-05,2016-11-04,0
8fMLNnJtoGkb2VEmbYJqGfIuOaPt9SSUVC2rKJ9NJGQ=,37,30,149,149,1,2017-01-28,2017-02-27,0
PO8HE43mOXNuJ43kHUOXN2/NSvHjw8Qf7yQz71Zndnc=,37,30,149,149,1,2016-12-16,2017-01-15,0
4UhTKfKc3B+S9NcpzkeULB/vmP/HheCXJ6dzRzWagf4=,40,30,149,149,1,2016-12-08,2017-01-07,0
dSqkN8MMBKjs5muhXfJMuePkTvuit4TBvqtXoTiZFFM=,41,30,99,99,1,2016-09-23,2016-10-23,0
HSeukj93mr5Yqhiy+dN+H/eHbNrrSC++e4OBYB4r8nE=,41,30,99,99,1,2016-11-26,2016-12-26,0
8SPQA/KVUtBZ07lg0UNOcWZPjuyCA1HLvwD+6o80ELw=,29,30,180,180,0,2016-11-27,2016-12-27,0
44G7KLTTKibsCswXtPwBUx8LWi9Qqna3qdOH2VVxOgQ=,40,30,149,149,1,2016-10-27,2016-11-26,0
JDrimHbh42vDLjkbqZBpEme8Is6pu2RMW++edS6fcKM=,40,30,149,149,1,2017-02-07,2017-03-06,0
kkT4Eg2BH6l8noldBQnq9mKkFItdOawtjJY07qiKDGI=,40,30,149,149,1,2017-01-18,2017-02-19,0
iDXIJMdH+6etwvyhdP00hPK2W5cBSS23xE3RF/1Gkzg=,40,30,149,149,1,2017-01-08,2017-02-09,0
R8RWzEvHMZ95sfEcNiDVuy0xUJRG8Y64hut4Njvd/Qg=,37,30,149,149,1,2017-01-27,2017-02-27,0
ZlpABvpxkxAnK16kGqfjk+vB7H7LWqNoP0lOYx6tMPk=,41,30,149,149,1,2016-09-14,2016-10-14,0
g4ZrnoNcq/Kj1dFKQQ/HNOvOUWe0Wxwf1tABK8AQWs4=,38,30,149,149,0,2016-12-06,2017-01-05,0
xM4F2SyvrEBJ10S19Jl3QH6OZVK1W6CVgL3D7OD8sRY=,36,30,180,180,0,2016-11-06,2016-12-06,0
ltTpOFRYIWZ607I8JJfV3wuXQT1oAz1owhuXXrj6/VU=,37,30,149,149,1,2016-11-07,2016-12-07,0
fleWY2m0mJhaXBcRUa4l1Je734CQVgNUASZEWSdDX6o=,29,30,180,180,1,2017-02-05,2017-03-01,0
uU2Ik25/E+6uwaGPxjkKuOG/nGLgF9BINelq5mkCBxg=,37,30,149,149,1,2017-01-22,2017-02-22,0
MwlSVKXo8CedI8eYmIAh/MNPN5egJZKBANWQjlGCQNk=,36,30,180,180,1,2016-10-31,2016-12-01,0
AuXd1Ds7k03AYDMR7hRiLkcri7IX2KOZu8IS+SsVDNw=,41,30,149,149,1,2016-11-07,2016-12-07,0
9BVTMEpTbBfqzJc3+WvFsW3hmDchhirXlgCCROnaBGQ=,40,30,149,149,1,2016-10-21,2016-11-22,0
AumIUjfyrziM0tvMFZWNG5NIE69VraCUqP0JhhP1Fw4=,41,30,99,99,1,2016-12-09,2017-01-10,0
FAbG/NfEoqIqjlki+UWSFBWBY58ExAJ4ljXAkwKnNYQ=,40,30,149,149,1,2016-09-04,2016-10-05,0
OB9HV7H1p8Rg1Yi2H8zioBtKlbM0d0N4ktsLMKxPQSc=,41,30,129,129,1,2017-02-23,2017-03-23,0
4LR65evDssvj9Xw3MZ5AqQL9DX3m4yFHMz+1CEnTSdM=,40,30,149,149,1,2017-02-25,2017-03-17,1
mjXqxNZYOG8oLYprh+eBPvFbV68XUC90FxGizSuUUVI=,41,30,149,149,1,2016-10-02,2016-11-05,0
80HVNWSgWnKtP9pZqlEU7iiPCrCFTR3ZOX+h0uLsHW8=,40,30,149,149,1,2016-09-08,2016-10-07,0
vCvyPPjy9PZKRab2eQm4GbkKbWyY0RnzEn8MJJzqtG8=,36,30,180,180,1,2017-02-11,2017-03-10,0
P+uB2Ika3K9DWycW0zQmi4i5M5nq9r0s1xqIl0WCnxA=,40,30,149,149,1,2016-12-25,2017-01-25,0
4ctATZZiXYqQL3NL6TH+oB4fQWUQvzQX6fnd+YLN/Bs=,41,30,99,99,1,2016-10-18,2016-11-18,0
nNH3/SwkYph4fDgKwrbMAju/koSuUWTNql8yqrobfqM=,37,30,149,149,1,2016-10-15,2016-11-18,0
f3yAla1uF6XkAxKYOHQC4Ng0riQkWqvLoqu2ZBb+p9I=,40,30,149,149,1,2016-10-15,2016-11-14,0
VgZ+VfERKYGckk/n/gV0VH3rsL3DbrHW/R2BC//i5E4=,40,30,149,149,1,2016-11-17,2016-12-16,0
CgTGNShDJaIHCy/h50IM0AmoYqSQIdmkKADgRj3Jvl8=,40,30,149,149,1,2016-12-17,2017-01-18,0
8Wazhx9Tzwoq2l64q4Y/UM76psKqKa4SF7+fYnJsquc=,41,30,149,149,1,2017-01-02,2017-02-02,0
BZN8+rhdwu8S3q6c4aKJ6W+tvyqvnWBjyR8Hva3YYEU=,41,30,99,99,1,2016-09-20,2016-11-08,0
r3eAbBW55JeNLV1oS4DY13mHo4JvCkOQmmNZt0gsG4c=,36,30,180,180,1,2016-10-29,2016-12-16,0
u33PqiP37OC5lKPF6THeBuhi8v69i30xxFJkS30xw/0=,38,30,149,149,0,2016-10-29,2016-11-28,0
9pTT1ySTESh1YngvM0w8vaao0jfCeoORKmqCjyKuOq4=,34,30,149,149,1,2017-02-28,2017-03-31,0
P8zDkcp06NMGGA3YgH0bl4LpWNRhUYgb83rDeNYYFwM=,21,30,149,149,1,2016-10-31,2016-12-12,0
kpcct7DjsbwcGvgvE4Tvh5b0NOnWf0muVxT8CDPJ/+w=,34,30,149,149,1,2017-01-31,2017-02-28,0
y6QeIW7ZtH3Q7XFs4vys89rJa2Ltb99h+FWk32fnXw4=,34,30,149,149,1,2017-01-31,2017-02-28,0
j6GouZ5Lw3rfXrJtdjYFjbgEJJTBkab6XNAk8VQza4k=,34,30,149,149,1,2017-01-31,2017-02-28,0
jnJ0Y7f3CpiKlWwlT8kYEcEbxu4PvVRYtVqdnN7gX/o=,41,30,149,149,1,2017-01-31,2017-02-28,0
S0QXHXblXr7PQa2xKD7BAklQ3MIaRUZbVA1u959dTzk=,39,30,149,149,1,2017-01-31,2017-03-10,0
e+JWBgvYYbzxriV+eAgLsNcffwvFnqFNUSqgcTM6X68=,34,30,149,149,1,2016-11-30,2017-01-03,0
7mzgor5V4+pZIUVRl30tXQ7RT2QvrW/3qcoyJo5GGkg=,39,30,149,149,1,2016-11-30,2017-01-20,0
c0iYb13wIYBnbDgfiuFFfu6Sh042/VE/+GOxev7yuOQ=,39,30,149,149,1,2016-12-31,2017-02-16,0
eCy8qLTkI+adaQ2aV7wy3jhb3jZhHuOnuvAsgPvtDQE=,39,30,149,149,1,2016-12-31,2017-02-16,0
uMSfPDZn2wdLktgAWGFd/rrd7uUXtQAq+2fQ+Qy0EC8=,39,30,149,149,1,2016-09-30,2016-11-25,0
09U6BlMtSMEDijiRVJn+ei5plu5LHYvnjg55PScRcVU=,39,30,149,149,1,2016-09-30,2016-11-02,0
bO69mrfcq5UQFEzC2phJ8n1JaCHepUXiXnUq+8OuUpU=,37,30,149,149,1,2016-10-01,2016-10-31,0
ASDXCKx0dUgsJY2VzPkwU1KeLYpaU9NWN9LRHcrcnyk=,38,30,149,149,0,2016-11-15,2016-12-15,0
JUqJMYfd/IUnWfMMAmUdpLOn19Zqx6UX77sW7ekeNAM=,38,30,149,149,0,2016-11-15,2016-12-15,0
rnIpv1NqQHms+M193Y5bkf+15MLWBRpNQmFXgSwZe5M=,36,30,180,180,1,2017-02-08,2017-03-07,0
N6NwRbtW4nG0hztH0YUL1m0sb94cXzz6/KpTW9bGdIw=,38,30,149,149,0,2017-02-19,2017-03-22,0
9kmR4lGw2jgfP7aJOQxrRURpMouKnLaDvw8vFkQDOCI=,41,30,149,149,1,2017-01-16,2017-02-16,0
Q6v+w1+fPj2vv1v8pFZIp9Z/QeRd3sGq8p42xj/QbHk=,40,30,149,149,1,2016-09-07,2016-10-06,0
AykiiZt/O0tj/C2vQJguJsy9XUY5ntQx3s7joKmQqXU=,36,30,180,180,1,2017-01-15,2017-01-14,1
HaiL3D9243TSHfQHJEqzU888Dt6ePjvTEbSXBCvgiO4=,36,30,180,180,1,2016-10-06,2016-11-05,0
XrnbZbpoCa4iaU+T5cgQZB4RjxvbemQCzZ/aA7KkDV4=,37,30,149,149,1,2016-10-05,2016-11-04,0
rDzFA6YU0yVhdUXmE6GR9gPsYadQkKWFz/LwpNnGWJo=,41,30,149,149,1,2016-10-06,2016-11-06,0
xJdyjId6KacSh7CxalrnIevqzBfHXepX6fHb7daiLVA=,40,30,149,149,1,2016-09-24,2016-09-22,1
GZbWklCI9eHNpEba2XdxcMrFtYZORgu9gvCfuL9tKbg=,34,30,149,149,1,2016-10-31,2016-11-30,0
j1W6/Z5PfREFynSRLBEr5IypBsnppiO/7hhTPcEQvEU=,39,30,149,149,1,2016-10-31,2016-12-19,0
MxqnRG3cifTFiiXkK6MM+oVt6Ey3GRfVFjQGRxRWiBg=,21,30,149,149,1,2016-10-31,2016-12-25,0
f4fPk+RV7QrdCBwkk93g7Z08WYq2VZ7L+szSpWH6hYY=,40,30,149,149,1,2017-02-01,2017-02-28,0
wiEtit9JvGp+ruIinK7iT0vggNAALBY65bKEZzZoH0A=,34,30,149,149,1,2016-11-30,2016-12-31,0
LzUDg+xp+4w78P7RkS93YSAPMhJn2sS8RQSIZpV/9B4=,39,30,149,149,1,2016-11-30,2017-01-07,0
w+oQMJnaK9q5EE4zSqGBvwSKdDWkl3ulH6lFLap8Jrc=,33,30,149,149,1,2016-12-31,2017-01-31,0
Xay1Zu9OpdFo6mnWpGDvYdLmaosk09QAyfth35njxD8=,39,30,149,149,1,2016-12-31,2017-02-09,0
wx/l/K4eVFxysLX4fJsv+43pv4Q42SgBIa8UvFclHQY=,30,30,149,149,1,2017-01-01,2017-01-31,0
tc07eFDOPDcVxypyH69S000v/77IdBm7zQkBalkkQKw=,34,30,149,149,1,2016-09-30,2016-10-31,0
aOSiCRzkuXOWeRVGBVUJdZCGfiUtPh+ZcaZzFdf7LWI=,34,30,149,149,1,2016-09-30,2016-10-31,0
z7ZA8lNgqkeksbezl7GnTl0RAqhA0YLZcJsew/w7Q3I=,40,30,149,149,1,2016-12-24,2017-01-23,0
VxvkdXkcPaXzSBr8X5uguQRO5PujP3XWVRdHDbmV8wg=,40,30,149,149,1,2016-10-10,2016-11-09,0
+0tYXxDRGiUvZZ+b6/2EwrIdseS442hkAy/Uzwtunmc=,38,30,149,149,0,2016-11-07,2016-12-07,0
