msno,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
IPjcp0oIefn1fUrFvvAPS612g7t25/2IRhckOpfjzSs=,68.0,25.0,22.0,42.0,1248.0,1248.0,328628.785
gFldGuZk/g/LXTmsKCDjnK4XjRdNlD7KM1Mg6CfUml0=,767.0,247.0,275.0,141.0,1302.0,1411.0,408898.271
jb7lozifme9EifcSD53K/3FXNKLrLelNAY/aUWRSNRM=,1157.0,284.0,164.0,182.0,5849.0,6708.0,1538469.317
r2eAZqG0yeelc6usGFc405de+FN0COhLPX1YbE+t3q8=,96.0,26.0,28.0,30.0,3522.0,2374.0,890589.728
QJFDkjNQE6CjX2OHhu3xNUczLUlXwAPi1+HyLrVRTJ0=,721.0,238.0,177.0,109.0,4831.0,2606.0,1305246.564
oo5q8rGzWgVPhAaWumPbmLSCEiCr9RtU5MTRzkCvtto=,678.0,329.0,183.0,155.0,3344.0,3772.0,942778.341
t9ey9MJcGJcDwoijf0rnxWyWrW2QzpSWMicGx2+FVmk=,163.0,57.0,46.0,48.0,1401.0,973.0,359267.899
s6woW0EwUVNk/0aA7jwepaNZdodgWj+MKljb+78IRGg=,387.0,175.0,122.0,94.0,2518.0,2518.0,737080.769
ek7jX96Sqgpy3BzPTxJ3nim/ZCHdZixMacEioa+tXTU=,248.0,104.0,51.0,61.0,2778.0,2302.0,546299.223
RSiuK+up03laz7Ceo8QuwPakcy0EllE88Ze8OUd2RrE=,54.0,21.0,12.0,6.0,41.0,111.0,15802.490000000002
2GM/Rd8fvn+HWQNifYHd83cVlM1Y8+iUEwXbGEqOEo8=,675.0,247.0,153.0,158.0,3193.0,3600.0,891113.653
sYNcx/+pdjbtQBooAk2ID6HA14eyuZ6Wn0/YMZ9qW84=,215.0,35.0,36.0,31.0,641.0,656.0,173978.83
Ge3sAqt7XWTqX1rKdGAJ4zwfXOmYlXdYzE2kVx5P1VA=,747.0,252.0,108.0,127.0,6841.0,5444.0,1717509.675
Oxli/DWxwpORScmy+9HWD9S7lmxd/78DQY9/+GQ1SSE=,321.0,136.0,80.0,152.0,3467.0,3996.0,920110.874
nkyggmzAaHaill+XG9L/mCh0t8br6G8K7othaTDxSoU=,118.0,80.0,52.0,55.0,107.0,328.0,59303.074
lwFv7/iG5K9PjwlQyqLtesRjY8RwJ16bD7grswuMJ1U=,90.0,11.0,11.0,7.0,594.0,568.0,143446.132
MwlSVKXo8CedI8eYmIAh/MNPN5egJZKBANWQjlGCQNk=,902.0,330.0,121.0,69.0,3420.0,3981.0,925345.897
SX8zygt7UK3CezJOMYQOOmRfEdDeAZfBLuv2UzpaAb4=,1285.0,498.0,270.0,278.0,11465.0,10996.0,3061476.409
bxSMhbM/+cvGd0kWMHYO/akKFB9LcB5oO+zEiJSGfD8=,1311.0,568.0,306.0,490.0,5356.0,5362.0,1459454.524
7J9Rbc/+V1ohZdu6/ft4UaFf+cSHmJT6AHhbH7pFZic=,636.0,187.0,138.0,212.0,3517.0,2305.0,964914.589
ek6iE3YSqHDri97YqH6vp2FcRiU7z0tQz8TKJSf0GNM=,107.0,45.0,27.0,114.0,2113.0,2035.0,577575.753
sy7wKuztKqVPr18OV8gzyYCZnIAc8/ZQ2KNLbdROOyo=,105.0,17.0,13.0,14.0,461.0,468.0,116932.917
U/g6RZxUdQHtQjaP3M5YjWEUmWQ77kH/hwSe1r0pNOU=,813.0,137.0,113.0,324.0,3787.0,4614.0,1067748.963
xM+/OPc4PXriBf8HiiBmePPzWUPClE2D//o6zBJs2yk=,377.0,82.0,49.0,54.0,4843.0,3697.0,1253474.129
Qn2hxzRncUXBGnEYxUJ9U7OCaOkQ8F7WZfRbdT0nBss=,1387.0,663.0,392.0,469.0,4461.0,5077.0,1246322.959
nc/tCtcy0pLP7Jo93i7QUR6ZR4p52ExCgPa8pY71ffg=,258.0,124.0,108.0,123.0,11041.0,7688.0,2914679.326
05wSKI49PBssSMXoldxb/VTFbseHV75lZKWJTlzW+Oc=,238.0,19.0,18.0,12.0,231.0,332.0,68920.777
MGE4ZWjUE5ZZIsak+Dm3j0UKUGfFumRdmxGB19x/E78=,441.0,53.0,48.0,43.0,877.0,1304.0,238511.54
7WqG+m3RADDISPF2kgkO2hGrFdsfH3+PpLrKbUoAIJk=,1912.0,801.0,437.0,445.0,8472.0,9497.0,2474278.247
w1+srnyhOxVF8dAfxpRwuvDj50/MsQLgubYIeH/uQF4=,1560.0,347.0,196.0,221.0,6690.0,8281.0,1808404.584
p1ImAwu4pAkg0fuQK6N2H0nMmUkW4Czumv2Tez6RwRs=,722.0,147.0,118.0,116.0,4007.0,3115.0,978584.89
kNuCBQyGz02gC4QddGQ/0oG58kUJGzMRw76jDCQsFFA=,211.0,63.0,41.0,40.0,579.0,735.0,169066.195
gdy8CvlZRHVU4CYTe0XQAf5jMfa83E8ykrCBWPLAAhM=,1276.0,298.0,203.0,202.0,3043.0,4476.0,849687.149
r4Vrh8zdnf0IbL4pPZ8MIQkKz72nwLKD2tSbCHa3p9M=,1619.0,522.0,337.0,345.0,5638.0,6930.0,1699675.268
UNflgJ5GNeMty0ym7h04LrGn7Iuu+gFAmdfs6aajWTc=,360.0,113.0,68.0,78.0,1716.0,1543.0,472262.024
NzPrZT8Xev3aPBMVt4tBra4s4B58WBDz6lDOugx8Iu4=,75.0,11.0,11.0,14.0,2674.0,2464.0,725135.733
OUbm4i21knDWTi3EQD6ENTPSCRYqJbW/J8Sjd8g5a+c=,2675.0,748.0,350.0,963.0,6309.0,9103.0,1939493.24
P/82DAM9irkjC8T+5BVoV3rHBZelJGiLKbeOsSpxY5c=,79.0,22.0,16.0,16.0,510.0,529.0,131664.604
OHt037ROl0NsIgmFmZx295GGlpOQd4thrFVZkqqmJXE=,1068.0,668.0,359.0,247.0,7061.0,9020.0,1891109.648
MALnXIO0ddEWdMlv16+lX9aVC3PsbcB5nRfJoO6psW0=,904.0,197.0,105.0,91.0,7573.0,7424.0,1912694.88
UULCcGdJzTmTht7+T+/dqoHQ3ORPE2IMfOWj/3wMU98=,41.0,18.0,14.0,16.0,477.0,190.0,127924.27799999999
VrOdKEK5oqYd9N0hb8FcqcwfYi8FEkh5g8aseO94GMM=,1352.0,228.0,182.0,248.0,1711.0,3180.0,550373.015
wklZrUHOBiWWsUediBO3yuSKD4sgP1daZHs9Q1T6/20=,229.0,134.0,119.0,133.0,5357.0,4671.0,1404948.014
TwaWFafXgK4i48rwIcFbtKovqkWJyAX6zZm14sa9Woc=,545.0,126.0,48.0,46.0,1094.0,1281.0,281023.296
3yZ/AMzAXdA8uOCMmKlST0XrGZf5PvxE/oci5wORFvs=,8470.0,955.0,740.0,628.0,11632.0,18308.0,3259340.215
ithS+QtFJZEY3YAABsWmhOfyxo1wZ8rDxnC/GPQ9/DE=,587.0,160.0,88.0,115.0,8563.0,7622.0,2056532.342
/NNvCwxVEf/nSBG+JuXebbKmBPJBjByYCdDHK3ZXdUk=,777.0,175.0,147.0,317.0,3710.0,3508.0,1099332.158
8W9DQ1KMvVQTzrw+pyL9uT+e+v3VJjcQLRNn3ZJuAlw=,476.0,59.0,60.0,91.0,869.0,1208.0,263103.511
bpmTcxeB5fyt7r11+RPmPzk96gbdCKFoZYoq2ApJtow=,13.0,4.0,6.0,3.0,44.0,57.0,12369.601
4EfnNI2sEYn77Gts3irV3ULotdacaGKxpmrf9J7hfGE=,862.0,219.0,136.0,150.0,3603.0,4243.0,1001875.998
cd2ATv++nEKkNx3n11RQxLwKVbWj14gTcVmUhejcDqQ=,1788.0,332.0,209.0,218.0,4615.0,6179.0,1262156.893
sQl6gP/u4lv7sKEkYlcdLwsRSOdrb5TUsY8P3FYeQtA=,34.0,7.0,2.0,5.0,169.0,165.0,48746.698000000004
VmpSz7r8aO4j7NVB6iHB1uubmsYhu83hXgsO4vBPCPk=,1943.0,211.0,167.0,185.0,2798.0,3250.0,698464.311
KNZXwsC2rApycbdd3DmVEAxzh4PP+mA1wB4Sh97dCrA=,424.0,108.0,82.0,42.0,1981.0,1981.0,498570.551
Hwlt8/s2dYWVGsvsn1prnjMZ5GJR0HGDAB8+OKY+7u8=,114.0,8.0,5.0,5.0,731.0,726.0,193814.829
kc/AI71nsxEvNDEko0nCho6oltPxPmglbRndBFWXj7E=,652.0,114.0,92.0,92.0,3708.0,3652.0,884987.451
DIGfMaXLehr+CpWYmUNM7kVFcsFOplkWg1/NCLYCnr4=,108.0,83.0,79.0,59.0,38305.0,36972.0,9952617.3
Tqj+Py65VaR3vPlDg5BAESSxHyvBpjueA3jPcen7pu0=,362.0,113.0,100.0,126.0,3320.0,3638.0,918480.243
87XeZMeQvvIK7ZIhwRHNyDQTRKrPvisQniufavkC/X0=,494.0,161.0,123.0,141.0,4063.0,2785.0,1087054.96
o0MNbYNOURneI94a21yaFB31xsl8CEbzzlGSXeEShPc=,255.0,75.0,54.0,146.0,7472.0,7164.0,1939095.291
jxDmgA/BWW404j6wAwJoitisPEClbNpFbyYj2ItCqq8=,1480.0,237.0,143.0,163.0,6525.0,7736.0,1569180.699
dhLm7mGL8NhjOHRcYPdAjzQvr+OSQOl7jeRJOiU1uu4=,1089.0,52.0,35.0,25.0,311.0,1377.0,95095.022
CxQSKK5NnwidtSaiVI+B57CKY2fPMdye4Y1DYWIZllQ=,427.0,190.0,160.0,330.0,6115.0,6440.0,1603987.362
Mcd6YP2tJWitFFQL6K2dLowMsXhrTjweW9dcVHsVC6g=,262.0,80.0,26.0,43.0,680.0,766.0,201494.788
HUi900G97kqjfW6FVFP0NFaQ3gRD/LIFpZeIMMesgB8=,966.0,519.0,258.0,194.0,15646.0,15671.0,4109044.222
WstrRTNagRjE+2DVozeCL4M8Yj0PunCQ94s3GwJQobQ=,1575.0,516.0,350.0,361.0,7012.0,8151.0,1845112.9139999999
VKRpbDPYDTNBfosdfYUKr+TeICeqgDppnfkfW9LbU34=,281.0,53.0,39.0,58.0,600.0,563.0,168252.626
EG7iEjX01xlMKkE0DVRbYRnhsOjN4zzQScHq0Ozitsw=,8.0,5.0,2.0,0.0,4.0,13.0,1902.078
4t1fnmOOY9vrA8fsTKxj8LyY78WOKahCWoOz7lsjm7M=,494.0,54.0,45.0,55.0,904.0,1466.0,242400.54799999998
5Y3zoTEfg9S70byXkQ3882H8VR9kjAv/0Mo2hGAyWHM=,366.0,70.0,51.0,45.0,2114.0,2369.0,560540.971
k62Mke+rBNHe84a3/4tYRFr/Xdxn5RuGRLux4qQU8+4=,252.0,75.0,64.0,100.0,537.0,734.0,178927.547
xd1X8JSfHBL6p8vVtGulHNtIfUr6xyP8TC/D5cusLvc=,502.0,176.0,88.0,77.0,2561.0,1612.0,688862.078
hkQUm7Rx1pyDDyLKNPSbQWWzXHXBpMxqm1c2zTr5k5g=,1348.0,758.0,177.0,136.0,2647.0,3937.0,760837.723
QimjRtboE2paA60bVQ2EyJCA7mAZkP5y0hZNGPM9qYs=,1102.0,374.0,179.0,202.0,2980.0,4113.0,856656.139
IwOBhqyQpBuqkcprMMfEiKvLblCJHLHwrsv001cLixc=,212.0,58.0,28.0,29.0,809.0,921.0,190870.891
Rm/4WMUpr9zEG8g8zd2SDnSZOMF7aOyMeDDMGpSbbRs=,353.0,37.0,33.0,28.0,1952.0,1693.0,476461.563
rtGsbzqnzeHrkgFDudgR0PqGcm4L4hVAbrQ4i6UTfZg=,385.0,114.0,65.0,49.0,716.0,1074.0,194726.094
ByOfohoA7K94FDYgvQITtSaiRGkzTUjRR8qpHlqCWEo=,1494.0,341.0,223.0,297.0,6331.0,7614.0,1760724.149
j+iqUeshGUWBWKRmwFBNfGRGKPCJGhrXjxpO8hRpnsQ=,15.0,3.0,5.0,4.0,184.0,204.0,49505.179
NTMYYPNCRVa8j/bAq8sFp7LofW4ofC5Ze/sdlwomcFg=,192.0,40.0,41.0,58.0,1337.0,1362.0,289608.732
4QhD/roOirAzWHeVivOv3sLvfKmDNFLyyHk4f3X14EM=,1000.0,432.0,336.0,462.0,3739.0,3854.0,1158634.918
k0LluSqJkVVgItE7EJnnIUY+5hPqLnE1swAPFpz92n0=,304.0,54.0,35.0,119.0,500.0,709.0,164058.459
lD1mxZPOHfQuJeKT2ZcZYdH1Zwr633Q5UWjqsb7bqmw=,398.0,109.0,90.0,73.0,10167.0,8488.0,2668488.646
7hx1Nzv5Rjqwvh09O6/BHxCc+6Sye8zgIuS5aS9wGFY=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AiYT9SVMMiZS0L0lZ/A0kQ838alK68pbO9mUb9/lLJQ=,700.0,216.0,130.0,145.0,24916.0,22686.0,6361987.443
b6G2uVR1SQPspm137k1XxUm7aa93hP3JWEEX4xTEZC4=,86.0,12.0,7.0,13.0,208.0,263.0,55494.740000000005
7hUk499Cg6jSjXHRAVkMtSc2PwB5V1kIwvUkhVZEAEs=,563.0,110.0,90.0,99.0,3855.0,3344.0,982731.135
gsbrr/xym4tF3dp4D0XhtT7AbFUfrIyT7XZwUeBKxco=,132.0,49.0,30.0,47.0,4905.0,3222.0,1265399.37
2jacpmuzp84xOigsMRslIRPuWSoRrgqvQkCvJWh1JTc=,501.0,101.0,96.0,65.0,1094.0,1709.0,305249.133
dGQ6ZdwCJkLGchXjQSPkRZYMQayAPxGThRd6C4tY/i8=,778.0,280.0,150.0,164.0,5439.0,5780.0,1402412.863
F1ObKgABpO+p9Gad2sw0E8J4mN513XwViE9Yy+nVxdg=,354.0,57.0,33.0,38.0,617.0,938.0,171278.911
74wrUY2ihDonDj0Tkibfx9Wmz+9mCxqcr+i64Yvd4h4=,891.0,250.0,128.0,225.0,1999.0,1993.0,584230.107
Lof0iuEncKOZ7L9/4XXi0tfx7YvOtXq31EZ9Ao5PQt4=,563.0,207.0,113.0,111.0,2459.0,2411.0,641514.4
mJl0KVhhPLbMPa6QVmOJggsXtnjBqNZhZhamkdURljk=,1251.0,241.0,163.0,198.0,4588.0,5435.0,1229609.677
N/lebi5ceIwoksmA/rCgLPiZariySsjfLN1RosKwxAY=,84.0,29.0,10.0,10.0,182.0,275.0,48972.074
N2mRk1GGKTxQNoba6GV7pDTCpYfHuP3281VQbQgeUiE=,15.0,12.0,5.0,3.0,211.0,239.0,55084.683
Oxdjixmf8AoTwM6YjxV3T09+WaFwrS8EW0A9l5yzBDQ=,472.0,136.0,50.0,43.0,1424.0,1946.0,395425.352
Z5EgQ+BraQID1gLnAlm6vrQQnHWq79KfXK7mkDojg9M=,1216.0,216.0,132.0,162.0,6177.0,6264.0,1661171.787
6PRDaqGM/vnf6euNa/wGj4WU4ttAz6pc2dgtFo0cvGQ=,1853.0,227.0,154.0,159.0,3269.0,4549.0,895060.254
ck9J0NVT7swwfxzkoQVxjzI7yaCysFef5Mu4vKolRi8=,903.0,181.0,128.0,112.0,3874.0,3945.0,994569.638
rOlvEVv8W6WO6QqYKL2briGQEcM4KlG4jOs3DN3Qe/w=,800.0,144.0,112.0,82.0,3087.0,2675.0,787043.343
yI3KX1HMZIJdcLoWg+ANkVuNI0h6wy990NxqNS2Ta1k=,67.0,9.0,15.0,10.0,620.0,570.0,145588.2
C7um0YtnvH190/rsrqNe8tjGIa0UkOS8U6BQ3Ba4CIE=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wU+J+aZESmwh0RHt+FJPm1u9GtsxzP3hNanbeKctyUQ=,367.0,148.0,121.0,129.0,19537.0,10290.0,3782133.204
bsWAH+zVfitn2FVBuBeIvsGeNLs5Uy6q/ao3lNcETXQ=,1166.0,299.0,152.0,129.0,898.0,2050.0,315023.947
pRMgFA9UEnyjS2Aa5tobxnEFF8WF6lBuyDQI0fciPwE=,138.0,54.0,27.0,22.0,1038.0,944.0,265330.337
lnwAb1kvD4psU0JDhhm7rLvEAaoA+JdAXIPuKK33KX8=,356.0,87.0,69.0,141.0,1680.0,1973.0,492860.662
ICbxC8vswCXSrX1PI3h5hH+zUakHxxbpDCXjjnp9HbY=,80.0,33.0,7.0,20.0,82.0,178.0,31689.503
ct8ASJctCKCioBVzhjl29HASKHNODjmrnY5goX5JMNk=,434.0,102.0,71.0,59.0,1033.0,1364.0,285796.298
UPrcCmtY/W0p1/6bEGQMKq2BovVoIVbD1j4kF8XqKx0=,686.0,80.0,52.0,49.0,467.0,775.0,131756.088
JPC54O7JJbZCUMfP/315VgPtDI3b/40AhFeb0sY8AaA=,5351.0,210.0,102.0,141.0,2914.0,8244.0,812833.071
tSO5ZtcwnRl/jesSMOqnpN9TPvqryQWEKVZ42TZ8mRM=,32.0,15.0,8.0,6.0,56.0,75.0,16318.006
HaHVS6DGnGB70iaKv2JX6EoBwsSW2THVECNtY3EVhZY=,351.0,124.0,86.0,100.0,2777.0,2624.0,769103.354
FltunR03/lx1T+DD6mWGToyj8F2qhYUca0AYNu+pCkc=,941.0,112.0,57.0,103.0,3419.0,3631.0,894383.327
8NDBnoggKs8nw2tj4lcsBwKXxX0HPc2DFgfrMG/qlHg=,289.0,56.0,37.0,103.0,457.0,612.0,119534.032
q/CEk9OfFu6Qd0q8kZ9gLehYAcpdMRsgteLHS5lMzTA=,225.0,54.0,36.0,51.0,879.0,933.0,254163.898
NKFaB4Pqa7/T/GMHT7HLd06Us9cKfNtq997yC7it/VU=,146.0,73.0,70.0,68.0,3342.0,2268.0,834656.102
Efwoxa4sagevTdQY5YbyRn59KabKCFPIv8mEk901UbE=,637.0,124.0,77.0,83.0,3120.0,3234.0,795063.686
gFusTUb+MH3BaTqUsoa/Mfuv2Y6AeNdEiBBBG7Bg6Ug=,1044.0,214.0,176.0,321.0,7163.0,7058.0,1891187.213
37RCE+8uKr+OVWYX5moKJTBFpXISNx2FXW65enzDH/4=,69.0,18.0,32.0,80.0,735.0,788.0,200725.644
laKRP2PWHo+LGkki63zaJ4ADoTo/CUKcwNQ3uzFKzCk=,592.0,154.0,103.0,98.0,2575.0,2876.0,711117.498
KRA3BhPOpOJx1mcRX2Omf2NuSHF9z2uzYIEHb1ZZbyw=,154.0,74.0,47.0,18.0,439.0,575.0,135219.99
4BkZcnrzsz/8c9bSgXTxa8ANap5Z47u0WTFMbWUFd3M=,52.0,15.0,7.0,9.0,326.0,169.0,66593.914
X+UhS9DZO6Z4HRN3EzsPURU3Xxx8Kcb39+oaJgeSktA=,87.0,66.0,82.0,48.0,2685.0,2181.0,723199.147
HKos8GBsUyCp+P/vXuuxxl2PIYwKjv0INNS+zhPlMg4=,4454.0,1853.0,466.0,339.0,5799.0,9714.0,1856590.144
iZh2iW9suxwaVhjmMktAlEJeppkUt9urFqiH6UZGywE=,352.0,283.0,132.0,70.0,8013.0,1216.0,1950168.299
XK8MM0JFsm7IPQJCS4/ZETwmFtQlanNOujNtVAaELi0=,315.0,389.0,154.0,80.0,1898.0,2486.0,522718.264
SWc2Rh1PZMgIzCOoALFxjKo3Gn8jKYppzgK1/TqEAds=,354.0,74.0,64.0,55.0,6972.0,6489.0,1720867.449
J8LlApXd4kBb3VKnprVNIEo6Il7PioMd2hxlSJSCkTI=,1046.0,227.0,161.0,261.0,7790.0,7061.0,2056210.16
g5lWSvwJMV17zH6vBy60jBq580GcJhyMxx9crMhVusY=,1200.0,242.0,199.0,434.0,4200.0,4532.0,1172186.816
/3qF3TiQszuwhC+6AjwcEeZNz6ZCgk2pDbAwdLtoy4g=,17.0,9.0,3.0,1.0,414.0,428.0,106867.443
Mh30BfbqU35yq5QOV4px2Ky1y004NeMnZvL78hs/Fjk=,2819.0,403.0,354.0,826.0,3978.0,6916.0,1322244.97
cFO5IiQQhas4LANW3ob+vHsZSCRMHJ67VW6FWW7lb5I=,218.0,63.0,47.0,45.0,24374.0,16016.0,6023011.992
dvQVs+HJs5O7W2+IF3kV+StWJLAwN7E+OcLw1iHQM88=,142.0,30.0,33.0,35.0,3876.0,630.0,987634.596
kkooXP4kHbWbulswDQlBMq2ZpoNQk1rKrBlzI2xG+gk=,1585.0,368.0,220.0,165.0,6940.0,7524.0,1726308.79
8Wz5YywvtlbAdoS8uhyfeomSy6hiZ3nX1gurBk9jOGY=,2718.0,1059.0,724.0,527.0,5416.0,9415.0,1579319.765
HftZorJEjxFTtzZuX5jqNdiNMhSGpuOgUSupIQ/xckg=,1036.0,239.0,177.0,220.0,21533.0,13259.0,5229034.129
KPPAgeSwzBjh3dxUFx9n1pud1gYVlT/6D9bdvbVujLc=,713.0,145.0,128.0,93.0,5734.0,6272.0,1520393.31
WJTgH3qnhhEUbmM2AZVJ99kJ1osCujYdzzBbPrG0xR0=,1616.0,389.0,244.0,239.0,6773.0,6463.0,1871663.235
Zfqu7cm5FIPvkQLJKQ6BiYnXG6KTXZA3gWNnh7wdrzg=,491.0,209.0,161.0,431.0,44213.0,40298.0,10856292.656
bGI5bQI05SEGAZYrocyMhUhLaqpmm09vgz4pjN+9yi8=,881.0,168.0,117.0,143.0,2049.0,1699.0,542757.059
IMKBBsOQurrGnLgIxJefq6GZPRGm9i56L5m673dHLCc=,41.0,17.0,18.0,9.0,625.0,672.0,159689.787
LmNLs4y7KOEuHFFxHVCTkiuqxS8EZUYlcvyYljeppak=,346.0,115.0,89.0,101.0,3119.0,3103.0,814487.364
uxy2BsWvte9Iu+s+3sJzwBMvviYlQ+KfMw4XA3/hVcI=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2cT4K90pdba4VWNa8uYO831PRnMFKDCHpkZ6ObwfPQ=,876.0,256.0,169.0,140.0,6325.0,4611.0,1274909.295
IjdAXbeRPmFz34zmLYiYxB+2taef/dWoqtrktwZhCLs=,226.0,61.0,59.0,53.0,13424.0,8855.0,3272617.249
vHxwPIF11dqO9jegHHZ2IZjgz8CDb7uiNIKpQ3jgA+w=,60.0,18.0,24.0,18.0,3132.0,2801.0,719872.179
+6QIebT1g/H1urgSEASm/YxBbwzKSd+ZWFtAAaZ/+Og=,1106.0,324.0,231.0,204.0,8397.0,6851.0,2327752.297
HSKXYkGYThBMY5Lylv+noMIHSzqhZJwaAlaIh5bIrOk=,364.0,82.0,55.0,47.0,883.0,1170.0,254139.447
zklXypfjBh+E6fn0T79/ibCmwo0ip08FbGAMhtEqgDM=,1761.0,384.0,303.0,265.0,14959.0,16434.0,3591079.655
dO5WKkRJo9rkCkxi7TMz6ZyaCFH6qf0td0y7JgzvXdQ=,1664.0,541.0,260.0,227.0,9397.0,7736.0,2328263.185
cRfaqNoNI7HSXteFd8m6II5pkNgTOZJDBVSyM96BIiI=,179.0,49.0,42.0,44.0,6633.0,3436.0,2233493.888
Ka/DnJARP5DAWrlejR+Nn9A5SpMm9oXnLDkL3JQ5VSA=,104.0,29.0,20.0,19.0,828.0,804.0,219557.416
zCIVxamQqsKGp3LgifrKzP3paokAZOnpSz5qzyhFYrY=,998.0,279.0,250.0,215.0,4436.0,5010.0,1253545.942
D42UKB2vwYS97sroT9mk3vWwYDPw5Zkx0D/vR6UfkT4=,16.0,2.0,2.0,7.0,97.0,118.0,27582.889
pux2mghDUqZ5BxjOGagID2UY3miOsqv+ca837/+33T0=,124.0,38.0,53.0,34.0,8932.0,6658.0,2163768.058
lsoj7foS7xNnXBLHKHHqQcVHZwD26azhZo91Pds2EVQ=,411.0,103.0,75.0,100.0,790.0,815.0,223519.326
jrEvsD64sATV2mh2D81b4tmnmsop5Q9ogzHV+lNOCn0=,719.0,150.0,115.0,124.0,1865.0,2209.0,496502.001
5S8UCB9iRwxKzSAhkSDwWWHUq9KgRs3UsbW+dMFP0n4=,376.0,141.0,89.0,86.0,1993.0,1147.0,550345.888
DG+m8zDZChjjnVDCsn9NcjT0oG7qPYuw98vT+Cb46lE=,143.0,86.0,71.0,78.0,2101.0,1934.0,579620.527
ZpxZBRDeO4hpEh4CafUsVsuMIneivzOxgW0nK+GLOF4=,149.0,76.0,80.0,57.0,1260.0,1467.0,356208.705
4zpAe6/hExWLaz/JElLQguPjj3nQBtP66gHqkIFB/QI=,2218.0,304.0,370.0,743.0,5193.0,3217.0,1648534.806
f0frc4P54LGziiMXb0r0UktPrZS00eaHwd6i0fwKdAw=,1456.0,336.0,241.0,326.0,8747.0,8907.0,2345361.504
xm/ctW8tiNaHXXbCpNRz8qV+0M3kt8fsU6etPAIJSC0=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lGpbjKBj7sPjR/F3P1ydmy3y7leA+2S6Xi6UA13TuYc=,2147.0,419.0,258.0,268.0,6215.0,4283.0,1687762.254
1hblVC7ltvMuWDWykCsEjEuM9RhEE1B8qrrJHpgcN7Y=,79.0,19.0,5.0,17.0,2623.0,2629.0,672610.418
yEh5Jz24apXmI5TH7eZ7C6WVByumdH4URylzprjRlK0=,706.0,64.0,43.0,30.0,1206.0,1815.0,299895.287
/1TqMuHXNd5pkXtpCxL4DllfF7GtrewgtX2S1P8bttE=,59.0,3.0,0.0,1.0,26.0,84.0,7578.183999999999
kVIXtD1W8fJlF+B8QeTmMr0qgP00ww1bCMIa6fAFnBY=,234.0,80.0,39.0,41.0,1266.0,1400.0,316859.169
kKZQBMOgZTwcZCOUHGjA/HMmAjhbGLBjY8ll1T4myNM=,181.0,62.0,43.0,46.0,5309.0,5458.0,1365661.193
Sv/nRb2otUKTk+GUe4me9nw93SLs6dipI4j8XwY+rjc=,1613.0,461.0,288.0,572.0,4832.0,6704.0,1368575.925
bO0qQm6td2SMK/s54H3ZJl51wMLeRgUDzDuuNQtHvo8=,208.0,64.0,57.0,42.0,655.0,771.0,198126.771
LobGI1CTURBpLYs5AzrqI0pZi2BBmX7ETkCJZ1pnkQ8=,653.0,263.0,214.0,97.0,6861.0,6064.0,1845295.988
sgVHwKl72zbGFgwTTt0UdohyWVmazD7CPHzWIp+CTJk=,549.0,237.0,160.0,119.0,2820.0,2525.0,718598.797
NqDhZSCM3h0thmCDK7rGytCL0vuu4b5JWgQ/Q3MLcMM=,276.0,79.0,71.0,49.0,2707.0,2948.0,673568.159
DvrNvL8bEvDeTNZmLFQuIK8EthE7I9jMgw7Z6cLN39U=,403.0,176.0,116.0,122.0,2451.0,1602.0,688000.088
vDihx8+Ty/7ms43dWDzHn5PLCxFj9jsv5lgpzgMeOi0=,830.0,415.0,166.0,169.0,6615.0,5980.0,1793013.933
hb6t0VX0Pz5fW8gXVH/Y05Srd3SKJ6r2Ixk70Kjmk64=,344.0,105.0,38.0,28.0,747.0,759.0,196305.376
I+y5yCmiE64ItJNTbcE/kevrgeKfCGeuCz2PzVD68YM=,90.0,63.0,26.0,31.0,2874.0,2841.0,761685.868
lTdHRBiDKrqJSXgJAPkNSrjXzlasikfzjhd/Yx53ofU=,1430.0,218.0,177.0,278.0,17283.0,11670.0,4081618.116
buL6Dml3y1hSM9TgE5klFmI2FwbI2zqMJVj9ibQCm5U=,352.0,59.0,33.0,40.0,2957.0,2987.0,679026.144
Bv+GtnBCv5PjVT7vUdJVy/M8WIl5JJz/4nS7MN5wDmg=,204.0,37.0,20.0,20.0,1028.0,1197.0,280571.696
lFmtPVFsvGvy9vf9H+2c9SysfhH57ENw75+B9F9qHwE=,1965.0,828.0,371.0,347.0,5267.0,4791.0,1456632.372
zn7fXtzYAmAkFQGr9NZES55TZvA9iNh1n5xBpNOSu6E=,245.0,32.0,18.0,12.0,1119.0,1030.0,277967.393
3+yTY30rLlkkWaal3UfE6IJH65+QWABxOc6SxZhjTMg=,507.0,314.0,154.0,135.0,3670.0,3137.0,955169.253
K8o/uSynypCigIwllCzOpdm677BUiRPt4uqkEDP4+PQ=,280.0,76.0,37.0,35.0,1508.0,1729.0,407898.956
llvWHpcrLs4xxPIcVO/PChl129Y+MxZArwQulUwjWH4=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWYShbwYRR3NpJB7tIGM1B0kYsItgKFQcg7ZNnOJ1bY=,1546.0,345.0,245.0,196.0,2238.0,4011.0,616831.297
